r,c,o,a,count
3,14,0,0,1
3,14,0,1,0
3,14,0,2,0
3,14,0,3,0
3,14,0,4,0
3,14,0,5,0
3,14,0,6,0
3,14,0,7,0
3,14,0,8,0
3,14,0,9,0
3,14,0,10,0
3,14,0,11,0
3,14,0,12,0
3,14,0,13,0
3,14,0,14,0
3,14,0,15,0
3,14,0,16,0
3,14,0,17,0
3,14,0,18,0
3,14,0,19,0
3,14,0,20,0
3,14,0,21,0
3,14,0,22,0
3,14,0,23,0
3,14,0,24,0
3,14,0,25,0
3,14,0,26,0
3,14,0,27,0
3,14,0,28,0
3,14,0,29,0
3,14,0,30,0
3,14,0,31,0
3,14,0,32,0
3,14,0,33,0
3,14,0,34,0
3,14,0,35,0
3,14,0,36,0
3,14,0,37,0
3,14,0,38,0
3,14,0,39,0
3,14,0,40,0
3,14,0,41,0
3,14,0,42,0
3,14,0,43,0
3,14,0,44,0
3,14,0,45,0
3,14,0,46,0
3,14,0,47,0
3,14,0,48,0
3,14,0,49,0
3,14,0,50,0
3,14,0,51,0
3,14,0,52,0
3,14,0,53,0
3,14,0,54,0
3,14,0,55,0
3,14,0,56,0
3,14,0,57,0
3,14,0,58,0
3,14,0,59,0
3,14,0,60,0
3,14,0,61,0
3,14,0,62,0
3,14,0,63,0
3,14,0,64,0
3,14,0,65,0
3,14,0,66,0
3,14,0,67,0
3,14,1,0,42
3,14,1,1,0
3,14,1,2,0
3,14,1,3,0
3,14,1,4,0
3,14,1,5,0
3,14,1,6,0
3,14,1,7,0
3,14,1,8,0
3,14,1,9,0
3,14,1,10,0
3,14,1,11,0
3,14,1,12,0
3,14,1,13,0
3,14,1,14,0
3,14,1,15,0
3,14,1,16,0
3,14,1,17,0
3,14,1,18,0
3,14,1,19,0
3,14,1,20,0
3,14,1,21,0
3,14,1,22,0
3,14,1,23,0
3,14,1,24,0
3,14,1,25,0
3,14,1,26,0
3,14,1,27,0
3,14,1,28,0
3,14,1,29,0
3,14,1,30,0
3,14,1,31,0
3,14,1,32,0
3,14,1,33,0
3,14,1,34,0
3,14,1,35,0
3,14,1,36,0
3,14,1,37,0
3,14,1,38,0
3,14,1,39,0
3,14,1,40,0
3,14,1,41,0
3,14,1,42,0
3,14,1,43,0
3,14,1,44,0
3,14,1,45,0
3,14,1,46,0
3,14,1,47,0
3,14,1,48,0
3,14,1,49,0
3,14,1,50,0
3,14,1,51,0
3,14,1,52,0
3,14,1,53,0
3,14,1,54,0
3,14,1,55,0
3,14,1,56,0
3,14,1,57,0
3,14,1,58,0
3,14,1,59,0
3,14,1,60,0
3,14,1,61,0
3,14,1,62,0
3,14,1,63,0
3,14,1,64,0
3,14,1,65,0
3,14,1,66,0
3,14,1,67,0
3,14,2,0,794
3,14,2,1,67
3,14,2,2,0
3,14,2,3,0
3,14,2,4,0
3,14,2,5,0
3,14,2,6,0
3,14,2,7,0
3,14,2,8,0
3,14,2,9,0
3,14,2,10,0
3,14,2,11,0
3,14,2,12,0
3,14,2,13,0
3,14,2,14,0
3,14,2,15,0
3,14,2,16,0
3,14,2,17,0
3,14,2,18,0
3,14,2,19,0
3,14,2,20,0
3,14,2,21,0
3,14,2,22,0
3,14,2,23,0
3,14,2,24,0
3,14,2,25,0
3,14,2,26,0
3,14,2,27,0
3,14,2,28,0
3,14,2,29,0
3,14,2,30,0
3,14,2,31,0
3,14,2,32,0
3,14,2,33,0
3,14,2,34,0
3,14,2,35,0
3,14,2,36,0
3,14,2,37,0
3,14,2,38,0
3,14,2,39,0
3,14,2,40,0
3,14,2,41,0
3,14,2,42,0
3,14,2,43,0
3,14,2,44,0
3,14,2,45,0
3,14,2,46,0
3,14,2,47,0
3,14,2,48,0
3,14,2,49,0
3,14,2,50,0
3,14,2,51,0
3,14,2,52,0
3,14,2,53,0
3,14,2,54,0
3,14,2,55,0
3,14,2,56,0
3,14,2,57,0
3,14,2,58,0
3,14,2,59,0
3,14,2,60,0
3,14,2,61,0
3,14,2,62,0
3,14,2,63,0
3,14,2,64,0
3,14,2,65,0
3,14,2,66,0
3,14,2,67,0
3,14,3,0,8954
3,14,3,1,2372
3,14,3,2,154
3,14,3,3,0
3,14,3,4,0
3,14,3,5,0
3,14,3,6,0
3,14,3,7,0
3,14,3,8,0
3,14,3,9,0
3,14,3,10,0
3,14,3,11,0
3,14,3,12,0
3,14,3,13,0
3,14,3,14,0
3,14,3,15,0
3,14,3,16,0
3,14,3,17,0
3,14,3,18,0
3,14,3,19,0
3,14,3,20,0
3,14,3,21,0
3,14,3,22,0
3,14,3,23,0
3,14,3,24,0
3,14,3,25,0
3,14,3,26,0
3,14,3,27,0
3,14,3,28,0
3,14,3,29,0
3,14,3,30,0
3,14,3,31,0
3,14,3,32,0
3,14,3,33,0
3,14,3,34,0
3,14,3,35,0
3,14,3,36,0
3,14,3,37,0
3,14,3,38,0
3,14,3,39,0
3,14,3,40,0
3,14,3,41,0
3,14,3,42,0
3,14,3,43,0
3,14,3,44,0
3,14,3,45,0
3,14,3,46,0
3,14,3,47,0
3,14,3,48,0
3,14,3,49,0
3,14,3,50,0
3,14,3,51,0
3,14,3,52,0
3,14,3,53,0
3,14,3,54,0
3,14,3,55,0
3,14,3,56,0
3,14,3,57,0
3,14,3,58,0
3,14,3,59,0
3,14,3,60,0
3,14,3,61,0
3,14,3,62,0
3,14,3,63,0
3,14,3,64,0
3,14,3,65,0
3,14,3,66,0
3,14,3,67,0
3,14,4,0,67326
3,14,4,1,37329
3,14,4,2,6920
3,14,4,3,329
3,14,4,4,26
3,14,4,5,0
3,14,4,6,0
3,14,4,7,0
3,14,4,8,0
3,14,4,9,0
3,14,4,10,0
3,14,4,11,0
3,14,4,12,0
3,14,4,13,0
3,14,4,14,0
3,14,4,15,0
3,14,4,16,0
3,14,4,17,0
