r,c,o,a,count
3,23,0,0,1
3,23,0,1,0
3,23,0,2,0
3,23,0,3,0
3,23,0,4,0
3,23,0,5,0
3,23,0,6,0
3,23,0,7,0
3,23,0,8,0
3,23,0,9,0
3,23,0,10,0
3,23,0,11,0
3,23,0,12,0
3,23,0,13,0
3,23,0,14,0
3,23,0,15,0
3,23,0,16,0
3,23,0,17,0
3,23,0,18,0
3,23,0,19,0
3,23,0,20,0
3,23,0,21,0
3,23,0,22,0
3,23,0,23,0
3,23,0,24,0
3,23,0,25,0
3,23,0,26,0
3,23,0,27,0
3,23,0,28,0
3,23,0,29,0
3,23,0,30,0
3,23,0,31,0
3,23,0,32,0
3,23,0,33,0
3,23,0,34,0
3,23,0,35,0
3,23,0,36,0
3,23,0,37,0
3,23,0,38,0
3,23,0,39,0
3,23,0,40,0
3,23,0,41,0
3,23,0,42,0
3,23,0,43,0
3,23,0,44,0
3,23,0,45,0
3,23,0,46,0
3,23,0,47,0
3,23,0,48,0
3,23,0,49,0
3,23,0,50,0
3,23,0,51,0
3,23,0,52,0
3,23,0,53,0
3,23,0,54,0
3,23,0,55,0
3,23,0,56,0
3,23,0,57,0
3,23,0,58,0
3,23,0,59,0
3,23,0,60,0
3,23,0,61,0
3,23,0,62,0
3,23,0,63,0
3,23,0,64,0
3,23,0,65,0
3,23,0,66,0
3,23,0,67,0
3,23,0,68,0
3,23,0,69,0
3,23,0,70,0
3,23,0,71,0
3,23,0,72,0
3,23,0,73,0
3,23,0,74,0
3,23,0,75,0
3,23,0,76,0
3,23,0,77,0
3,23,0,78,0
3,23,0,79,0
3,23,0,80,0
3,23,0,81,0
3,23,0,82,0
3,23,0,83,0
3,23,0,84,0
3,23,0,85,0
3,23,0,86,0
3,23,0,87,0
3,23,0,88,0
3,23,0,89,0
3,23,0,90,0
3,23,0,91,0
3,23,0,92,0
3,23,0,93,0
3,23,0,94,0
3,23,0,95,0
3,23,0,96,0
3,23,0,97,0
3,23,0,98,0
3,23,0,99,0
3,23,0,100,0
3,23,0,101,0
3,23,0,102,0
3,23,0,103,0
3,23,0,104,0
3,23,0,105,0
3,23,0,106,0
3,23,0,107,0
3,23,0,108,0
3,23,0,109,0
3,23,0,110,0
3,23,0,111,0
3,23,0,112,0
3,23,1,0,69
3,23,1,1,0
3,23,1,2,0
3,23,1,3,0
3,23,1,4,0
3,23,1,5,0
3,23,1,6,0
3,23,1,7,0
3,23,1,8,0
3,23,1,9,0
3,23,1,10,0
3,23,1,11,0
3,23,1,12,0
3,23,1,13,0
3,23,1,14,0
3,23,1,15,0
3,23,1,16,0
3,23,1,17,0
3,23,1,18,0
3,23,1,19,0
3,23,1,20,0
3,23,1,21,0
3,23,1,22,0
3,23,1,23,0
3,23,1,24,0
3,23,1,25,0
3,23,1,26,0
3,23,1,27,0
3,23,1,28,0
3,23,1,29,0
3,23,1,30,0
3,23,1,31,0
3,23,1,32,0
3,23,1,33,0
3,23,1,34,0
3,23,1,35,0
3,23,1,36,0
3,23,1,37,0
3,23,1,38,0
3,23,1,39,0
3,23,1,40,0
3,23,1,41,0
3,23,1,42,0
3,23,1,43,0
3,23,1,44,0
3,23,1,45,0
3,23,1,46,0
