r,c,o,a,count
1,18,0,0,1
1,18,0,1,0
1,18,0,2,0
1,18,0,3,0
1,18,0,4,0
1,18,0,5,0
1,18,0,6,0
1,18,0,7,0
1,18,0,8,0
1,18,0,9,0
1,18,0,10,0
1,18,0,11,0
1,18,0,12,0
1,18,0,13,0
1,18,0,14,0
1,18,0,15,0
1,18,0,16,0
1,18,0,17,0
1,18,1,0,18
1,18,1,1,0
1,18,1,2,0
1,18,1,3,0
1,18,1,4,0
1,18,1,5,0
1,18,1,6,0
1,18,1,7,0
1,18,1,8,0
1,18,1,9,0
1,18,1,10,0
1,18,1,11,0
1,18,1,12,0
1,18,1,13,0
1,18,1,14,0
1,18,1,15,0
1,18,1,16,0
1,18,1,17,0
1,18,2,0,136
1,18,2,1,17
1,18,2,2,0
1,18,2,3,0
1,18,2,4,0
1,18,2,5,0
1,18,2,6,0
1,18,2,7,0
1,18,2,8,0
1,18,2,9,0
1,18,2,10,0
1,18,2,11,0
1,18,2,12,0
1,18,2,13,0
1,18,2,14,0
1,18,2,15,0
1,18,2,16,0
1,18,2,17,0
1,18,3,0,560
1,18,3,1,240
1,18,3,2,16
1,18,3,3,0
1,18,3,4,0
1,18,3,5,0
1,18,3,6,0
1,18,3,7,0
1,18,3,8,0
1,18,3,9,0
1,18,3,10,0
1,18,3,11,0
1,18,3,12,0
1,18,3,13,0
1,18,3,14,0
1,18,3,15,0
1,18,3,16,0
1,18,3,17,0
1,18,4,0,1365
1,18,4,1,1365
1,18,4,2,315
1,18,4,3,15
1,18,4,4,0
1,18,4,5,0
1,18,4,6,0
1,18,4,7,0
1,18,4,8,0
1,18,4,9,0
1,18,4,10,0
1,18,4,11,0
1,18,4,12,0
1,18,4,13,0
1,18,4,14,0
1,18,4,15,0
1,18,4,16,0
1,18,4,17,0
1,18,5,0,2002
1,18,5,1,4004
1,18,5,2,2184
1,18,5,3,364
1,18,5,4,14
1,18,5,5,0
1,18,5,6,0
1,18,5,7,0
1,18,5,8,0
1,18,5,9,0
1,18,5,10,0
1,18,5,11,0
1,18,5,12,0
1,18,5,13,0
1,18,5,14,0
1,18,5,15,0
