r,c,o,a,count
11,25,0,0,1
11,25,0,1,0
11,25,0,2,0
11,25,0,3,0
11,25,0,4,0
11,25,0,5,0
11,25,0,6,0
11,25,0,7,0
11,25,0,8,0
11,25,0,9,0
11,25,0,10,0
11,25,0,11,0
11,25,0,12,0
11,25,0,13,0
11,25,0,14,0
11,25,0,15,0
11,25,0,16,0
11,25,0,17,0
11,25,0,18,0
11,25,0,19,0
11,25,0,20,0
11,25,0,21,0
11,25,0,22,0
11,25,0,23,0
11,25,0,24,0
11,25,0,25,0
11,25,0,26,0
11,25,0,27,0
11,25,0,28,0
11,25,0,29,0
11,25,0,30,0
11,25,0,31,0
11,25,0,32,0
11,25,0,33,0
11,25,0,34,0
11,25,0,35,0
11,25,0,36,0
11,25,0,37,0
11,25,0,38,0
11,25,0,39,0
11,25,0,40,0
11,25,0,41,0
11,25,0,42,0
11,25,0,43,0
11,25,0,44,0
11,25,0,45,0
11,25,0,46,0
11,25,0,47,0
11,25,0,48,0
11,25,0,49,0
11,25,0,50,0
11,25,0,51,0
11,25,0,52,0
11,25,0,53,0
11,25,0,54,0
11,25,0,55,0
11,25,0,56,0
11,25,0,57,0
11,25,0,58,0
11,25,0,59,0
11,25,0,60,0
11,25,0,61,0
11,25,0,62,0
11,25,0,63,0
11,25,0,64,0
11,25,0,65,0
11,25,0,66,0
11,25,0,67,0
11,25,0,68,0
11,25,0,69,0
11,25,0,70,0
11,25,0,71,0
11,25,0,72,0
11,25,0,73,0
11,25,0,74,0
11,25,0,75,0
11,25,0,76,0
11,25,0,77,0
11,25,0,78,0
11,25,0,79,0
11,25,0,80,0
11,25,0,81,0
11,25,0,82,0
11,25,0,83,0
11,25,0,84,0
11,25,0,85,0
11,25,0,86,0
11,25,0,87,0
11,25,0,88,0
11,25,0,89,0
11,25,0,90,0
11,25,0,91,0
11,25,0,92,0
11,25,0,93,0
11,25,0,94,0
11,25,0,95,0
11,25,0,96,0
11,25,0,97,0
11,25,0,98,0
11,25,0,99,0
11,25,0,100,0
11,25,0,101,0
11,25,0,102,0
11,25,0,103,0
11,25,0,104,0
11,25,0,105,0
11,25,0,106,0
11,25,0,107,0
11,25,0,108,0
11,25,0,109,0
11,25,0,110,0
11,25,0,111,0
11,25,0,112,0
11,25,0,113,0
11,25,0,114,0
11,25,0,115,0
11,25,0,116,0
11,25,0,117,0
11,25,0,118,0
11,25,0,119,0
11,25,0,120,0
11,25,0,121,0
11,25,0,122,0
11,25,0,123,0
11,25,0,124,0
11,25,0,125,0
11,25,0,126,0
11,25,0,127,0
