r,c,o,a,count
4,33,0,0,1
4,33,0,1,0
4,33,0,2,0
4,33,0,3,0
4,33,0,4,0
4,33,0,5,0
4,33,0,6,0
4,33,0,7,0
4,33,0,8,0
4,33,0,9,0
4,33,0,10,0
4,33,0,11,0
4,33,0,12,0
4,33,0,13,0
4,33,0,14,0
4,33,0,15,0
4,33,0,16,0
4,33,0,17,0
4,33,0,18,0
4,33,0,19,0
4,33,0,20,0
4,33,0,21,0
4,33,0,22,0
4,33,0,23,0
4,33,0,24,0
4,33,0,25,0
4,33,0,26,0
4,33,0,27,0
4,33,0,28,0
4,33,0,29,0
4,33,0,30,0
4,33,0,31,0
4,33,0,32,0
4,33,0,33,0
4,33,0,34,0
4,33,0,35,0
4,33,0,36,0
4,33,0,37,0
4,33,0,38,0
4,33,0,39,0
4,33,0,40,0
4,33,0,41,0
4,33,0,42,0
4,33,0,43,0
4,33,0,44,0
4,33,0,45,0
4,33,0,46,0
4,33,0,47,0
4,33,0,48,0
4,33,0,49,0
4,33,0,50,0
4,33,0,51,0
4,33,0,52,0
4,33,0,53,0
4,33,0,54,0
4,33,0,55,0
4,33,0,56,0
4,33,0,57,0
4,33,0,58,0
4,33,0,59,0
4,33,0,60,0
4,33,0,61,0
4,33,0,62,0
4,33,0,63,0
4,33,0,64,0
4,33,0,65,0
4,33,0,66,0
4,33,0,67,0
4,33,0,68,0
4,33,0,69,0
4,33,0,70,0
4,33,0,71,0
4,33,0,72,0
4,33,0,73,0
4,33,0,74,0
4,33,0,75,0
4,33,0,76,0
4,33,0,77,0
4,33,0,78,0
4,33,0,79,0
4,33,0,80,0
4,33,0,81,0
4,33,0,82,0
4,33,0,83,0
4,33,0,84,0
4,33,0,85,0
4,33,0,86,0
4,33,0,87,0
4,33,0,88,0
4,33,0,89,0
4,33,0,90,0
4,33,0,91,0
4,33,0,92,0
4,33,0,93,0
4,33,0,94,0
4,33,0,95,0
4,33,0,96,0
4,33,0,97,0
4,33,0,98,0
4,33,0,99,0
4,33,0,100,0
4,33,0,101,0
4,33,0,102,0
4,33,0,103,0
4,33,0,104,0
4,33,0,105,0
4,33,0,106,0
4,33,0,107,0
4,33,0,108,0
4,33,0,109,0
4,33,0,110,0
4,33,0,111,0
4,33,0,112,0
4,33,0,113,0
4,33,0,114,0
4,33,0,115,0
4,33,0,116,0
4,33,0,117,0
4,33,0,118,0
4,33,0,119,0
4,33,0,120,0
4,33,0,121,0
4,33,0,122,0
4,33,0,123,0
4,33,0,124,0
4,33,0,125,0
4,33,0,126,0
4,33,0,127,0
4,33,0,128,0
4,33,0,129,0
4,33,0,130,0
4,33,0,131,0
4,33,0,132,0
4,33,0,133,0
4,33,0,134,0
4,33,0,135,0
4,33,0,136,0
4,33,0,137,0
4,33,0,138,0
4,33,0,139,0
4,33,0,140,0
4,33,0,141,0
4,33,0,142,0
4,33,0,143,0
4,33,0,144,0
4,33,0,145,0
4,33,0,146,0
4,33,0,147,0
4,33,0,148,0
4,33,0,149,0
4,33,0,150,0
4,33,0,151,0
4,33,0,152,0
4,33,0,153,0
4,33,0,154,0
4,33,0,155,0
4,33,0,156,0
4,33,0,157,0
4,33,0,158,0
4,33,0,159,0
4,33,0,160,0
4,33,0,161,0
4,33,0,162,0
4,33,0,163,0
4,33,0,164,0
4,33,0,165,0
4,33,0,166,0
4,33,0,167,0
4,33,0,168,0
4,33,0,169,0
4,33,0,170,0
4,33,0,171,0
4,33,0,172,0
4,33,0,173,0
4,33,0,174,0
4,33,0,175,0
4,33,0,176,0
4,33,0,177,0
4,33,0,178,0
4,33,0,179,0
4,33,0,180,0
4,33,0,181,0
4,33,0,182,0
4,33,0,183,0
4,33,0,184,0
4,33,0,185,0
4,33,0,186,0
4,33,0,187,0
4,33,0,188,0
4,33,0,189,0
4,33,0,190,0
4,33,0,191,0
4,33,0,192,0
4,33,0,193,0
4,33,0,194,0
4,33,0,195,0
4,33,0,196,0
4,33,0,197,0
4,33,0,198,0
4,33,0,199,0
4,33,0,200,0
4,33,0,201,0
4,33,0,202,0
4,33,0,203,0
4,33,0,204,0
4,33,0,205,0
4,33,0,206,0
4,33,0,207,0
4,33,0,208,0
4,33,0,209,0
4,33,0,210,0
4,33,0,211,0
4,33,0,212,0
4,33,0,213,0
4,33,0,214,0
4,33,0,215,0
4,33,0,216,0
4,33,0,217,0
4,33,0,218,0
4,33,0,219,0
4,33,0,220,0
4,33,0,221,0
4,33,0,222,0
4,33,0,223,0
4,33,0,224,0
4,33,0,225,0
4,33,0,226,0
4,33,0,227,0
4,33,1,0,132
4,33,1,1,0
4,33,1,2,0
4,33,1,3,0
4,33,1,4,0
4,33,1,5,0
4,33,1,6,0
4,33,1,7,0
4,33,1,8,0
4,33,1,9,0
4,33,1,10,0
4,33,1,11,0
4,33,1,12,0
4,33,1,13,0
4,33,1,14,0
4,33,1,15,0
4,33,1,16,0
4,33,1,17,0
4,33,1,18,0
4,33,1,19,0
4,33,1,20,0
4,33,1,21,0
4,33,1,22,0
4,33,1,23,0
4,33,1,24,0
4,33,1,25,0
4,33,1,26,0
4,33,1,27,0
4,33,1,28,0
4,33,1,29,0
4,33,1,30,0
4,33,1,31,0
4,33,1,32,0
4,33,1,33,0
4,33,1,34,0
4,33,1,35,0
4,33,1,36,0
4,33,1,37,0
4,33,1,38,0
4,33,1,39,0
4,33,1,40,0
4,33,1,41,0
4,33,1,42,0
4,33,1,43,0
4,33,1,44,0
4,33,1,45,0
4,33,1,46,0
4,33,1,47,0
4,33,1,48,0
4,33,1,49,0
4,33,1,50,0
4,33,1,51,0
4,33,1,52,0
4,33,1,53,0
4,33,1,54,0
4,33,1,55,0
4,33,1,56,0
4,33,1,57,0
4,33,1,58,0
4,33,1,59,0
4,33,1,60,0
4,33,1,61,0
4,33,1,62,0
4,33,1,63,0
4,33,1,64,0
4,33,1,65,0
4,33,1,66,0
4,33,1,67,0
4,33,1,68,0
4,33,1,69,0
4,33,1,70,0
4,33,1,71,0
4,33,1,72,0
4,33,1,73,0
4,33,1,74,0
4,33,1,75,0
4,33,1,76,0
4,33,1,77,0
4,33,1,78,0
4,33,1,79,0
4,33,1,80,0
4,33,1,81,0
4,33,1,82,0
4,33,1,83,0
4,33,1,84,0
4,33,1,85,0
4,33,1,86,0
4,33,1,87,0
4,33,1,88,0
4,33,1,89,0
4,33,1,90,0
4,33,1,91,0
4,33,1,92,0
4,33,1,93,0
4,33,1,94,0
4,33,1,95,0
4,33,1,96,0
4,33,1,97,0
4,33,1,98,0
4,33,1,99,0
4,33,1,100,0
4,33,1,101,0
4,33,1,102,0
4,33,1,103,0
4,33,1,104,0
4,33,1,105,0
4,33,1,106,0
4,33,1,107,0
4,33,1,108,0
4,33,1,109,0
4,33,1,110,0
4,33,1,111,0
4,33,1,112,0
4,33,1,113,0
4,33,1,114,0
4,33,1,115,0
4,33,1,116,0
4,33,1,117,0
4,33,1,118,0
4,33,1,119,0
4,33,1,120,0
4,33,1,121,0
4,33,1,122,0
4,33,1,123,0
4,33,1,124,0
4,33,1,125,0
4,33,1,126,0
4,33,1,127,0
4,33,1,128,0
4,33,1,129,0
4,33,1,130,0
4,33,1,131,0
4,33,1,132,0
4,33,1,133,0
4,33,1,134,0
4,33,1,135,0
4,33,1,136,0
4,33,1,137,0
4,33,1,138,0
4,33,1,139,0
4,33,1,140,0
4,33,1,141,0
4,33,1,142,0
4,33,1,143,0
4,33,1,144,0
4,33,1,145,0
4,33,1,146,0
4,33,1,147,0
4,33,1,148,0
4,33,1,149,0
4,33,1,150,0
4,33,1,151,0
4,33,1,152,0
4,33,1,153,0
4,33,1,154,0
4,33,1,155,0
4,33,1,156,0
4,33,1,157,0
4,33,1,158,0
4,33,1,159,0
4,33,1,160,0
4,33,1,161,0
4,33,1,162,0
4,33,1,163,0
4,33,1,164,0
4,33,1,165,0
4,33,1,166,0
4,33,1,167,0
4,33,1,168,0
4,33,1,169,0
4,33,1,170,0
4,33,1,171,0
4,33,1,172,0
4,33,1,173,0
4,33,1,174,0
4,33,1,175,0
4,33,1,176,0
4,33,1,177,0
4,33,1,178,0
4,33,1,179,0
4,33,1,180,0
4,33,1,181,0
4,33,1,182,0
4,33,1,183,0
4,33,1,184,0
4,33,1,185,0
4,33,1,186,0
4,33,1,187,0
4,33,1,188,0
4,33,1,189,0
4,33,1,190,0
4,33,1,191,0
4,33,1,192,0
4,33,1,193,0
4,33,1,194,0
4,33,1,195,0
4,33,1,196,0
4,33,1,197,0
4,33,1,198,0
4,33,1,199,0
4,33,1,200,0
4,33,1,201,0
4,33,1,202,0
4,33,1,203,0
4,33,1,204,0
4,33,1,205,0
4,33,1,206,0
4,33,1,207,0
4,33,1,208,0
4,33,1,209,0
4,33,1,210,0
4,33,1,211,0
4,33,1,212,0
4,33,1,213,0
4,33,1,214,0
4,33,1,215,0
4,33,1,216,0
4,33,1,217,0
4,33,1,218,0
4,33,1,219,0
4,33,1,220,0
4,33,1,221,0
4,33,1,222,0
4,33,1,223,0
4,33,1,224,0
4,33,1,225,0
4,33,1,226,0
4,33,1,227,0
4,33,2,0,8419
4,33,2,1,227
4,33,2,2,0
4,33,2,3,0
4,33,2,4,0
4,33,2,5,0
4,33,2,6,0
4,33,2,7,0
4,33,2,8,0
4,33,2,9,0
4,33,2,10,0
4,33,2,11,0
4,33,2,12,0
4,33,2,13,0
4,33,2,14,0
4,33,2,15,0
4,33,2,16,0
4,33,2,17,0
4,33,2,18,0
4,33,2,19,0
4,33,2,20,0
4,33,2,21,0
4,33,2,22,0
4,33,2,23,0
4,33,2,24,0
4,33,2,25,0
4,33,2,26,0
4,33,2,27,0
4,33,2,28,0
4,33,2,29,0
4,33,2,30,0
4,33,2,31,0
4,33,2,32,0
4,33,2,33,0
4,33,2,34,0
4,33,2,35,0
4,33,2,36,0
4,33,2,37,0
4,33,2,38,0
4,33,2,39,0
4,33,2,40,0
4,33,2,41,0
4,33,2,42,0
4,33,2,43,0
4,33,2,44,0
4,33,2,45,0
4,33,2,46,0
4,33,2,47,0
4,33,2,48,0
4,33,2,49,0
4,33,2,50,0
4,33,2,51,0
4,33,2,52,0
4,33,2,53,0
4,33,2,54,0
4,33,2,55,0
4,33,2,56,0
4,33,2,57,0
4,33,2,58,0
4,33,2,59,0
4,33,2,60,0
4,33,2,61,0
4,33,2,62,0
4,33,2,63,0
4,33,2,64,0
4,33,2,65,0
4,33,2,66,0
4,33,2,67,0
4,33,2,68,0
4,33,2,69,0
4,33,2,70,0
4,33,2,71,0
4,33,2,72,0
4,33,2,73,0
4,33,2,74,0
4,33,2,75,0
4,33,2,76,0
4,33,2,77,0
4,33,2,78,0
4,33,2,79,0
4,33,2,80,0
4,33,2,81,0
4,33,2,82,0
4,33,2,83,0
4,33,2,84,0
4,33,2,85,0
4,33,2,86,0
4,33,2,87,0
4,33,2,88,0
4,33,2,89,0
4,33,2,90,0
4,33,2,91,0
4,33,2,92,0
4,33,2,93,0
4,33,2,94,0
4,33,2,95,0
4,33,2,96,0
4,33,2,97,0
4,33,2,98,0
4,33,2,99,0
4,33,2,100,0
4,33,2,101,0
4,33,2,102,0
4,33,2,103,0
4,33,2,104,0
4,33,2,105,0
4,33,2,106,0
4,33,2,107,0
4,33,2,108,0
4,33,2,109,0
4,33,2,110,0
4,33,2,111,0
4,33,2,112,0
4,33,2,113,0
4,33,2,114,0
4,33,2,115,0
4,33,2,116,0
4,33,2,117,0
4,33,2,118,0
4,33,2,119,0
4,33,2,120,0
4,33,2,121,0
4,33,2,122,0
4,33,2,123,0
4,33,2,124,0
4,33,2,125,0
4,33,2,126,0
4,33,2,127,0
4,33,2,128,0
4,33,2,129,0
4,33,2,130,0
4,33,2,131,0
4,33,2,132,0
4,33,2,133,0
4,33,2,134,0
4,33,2,135,0
4,33,2,136,0
4,33,2,137,0
4,33,2,138,0
4,33,2,139,0
4,33,2,140,0
4,33,2,141,0
4,33,2,142,0
4,33,2,143,0
4,33,2,144,0
4,33,2,145,0
4,33,2,146,0
4,33,2,147,0
4,33,2,148,0
4,33,2,149,0
4,33,2,150,0
4,33,2,151,0
4,33,2,152,0
4,33,2,153,0
4,33,2,154,0
4,33,2,155,0
4,33,2,156,0
4,33,2,157,0
4,33,2,158,0
4,33,2,159,0
4,33,2,160,0
4,33,2,161,0
4,33,2,162,0
4,33,2,163,0
4,33,2,164,0
4,33,2,165,0
4,33,2,166,0
4,33,2,167,0
4,33,2,168,0
4,33,2,169,0
4,33,2,170,0
4,33,2,171,0
4,33,2,172,0
4,33,2,173,0
4,33,2,174,0
4,33,2,175,0
4,33,2,176,0
4,33,2,177,0
4,33,2,178,0
4,33,2,179,0
4,33,2,180,0
4,33,2,181,0
4,33,2,182,0
4,33,2,183,0
4,33,2,184,0
4,33,2,185,0
4,33,2,186,0
4,33,2,187,0
4,33,2,188,0
4,33,2,189,0
4,33,2,190,0
4,33,2,191,0
4,33,2,192,0
4,33,2,193,0
4,33,2,194,0
4,33,2,195,0
4,33,2,196,0
4,33,2,197,0
4,33,2,198,0
4,33,2,199,0
4,33,2,200,0
4,33,2,201,0
4,33,2,202,0
4,33,2,203,0
4,33,2,204,0
4,33,2,205,0
4,33,2,206,0
4,33,2,207,0
4,33,2,208,0
4,33,2,209,0
4,33,2,210,0
4,33,2,211,0
4,33,2,212,0
4,33,2,213,0
4,33,2,214,0
4,33,2,215,0
4,33,2,216,0
4,33,2,217,0
4,33,2,218,0
4,33,2,219,0
4,33,2,220,0
4,33,2,221,0
4,33,2,222,0
4,33,2,223,0
4,33,2,224,0
4,33,2,225,0
4,33,2,226,0
4,33,2,227,0
4,33,3,0,345724
4,33,3,1,28362
4,33,3,2,574
4,33,3,3,0
4,33,3,4,0
4,33,3,5,0
4,33,3,6,0
4,33,3,7,0
4,33,3,8,0
4,33,3,9,0
4,33,3,10,0
4,33,3,11,0
4,33,3,12,0
4,33,3,13,0
4,33,3,14,0
4,33,3,15,0
4,33,3,16,0
4,33,3,17,0
4,33,3,18,0
4,33,3,19,0
4,33,3,20,0
4,33,3,21,0
4,33,3,22,0
4,33,3,23,0
4,33,3,24,0
4,33,3,25,0
4,33,3,26,0
4,33,3,27,0
4,33,3,28,0
4,33,3,29,0
4,33,3,30,0
4,33,3,31,0
4,33,3,32,0
4,33,3,33,0
4,33,3,34,0
4,33,3,35,0
4,33,3,36,0
4,33,3,37,0
4,33,3,38,0
4,33,3,39,0
4,33,3,40,0
4,33,3,41,0
4,33,3,42,0
4,33,3,43,0
4,33,3,44,0
4,33,3,45,0
4,33,3,46,0
4,33,3,47,0
4,33,3,48,0
4,33,3,49,0
4,33,3,50,0
4,33,3,51,0
4,33,3,52,0
4,33,3,53,0
4,33,3,54,0
4,33,3,55,0
4,33,3,56,0
4,33,3,57,0
4,33,3,58,0
4,33,3,59,0
4,33,3,60,0
4,33,3,61,0
4,33,3,62,0
4,33,3,63,0
4,33,3,64,0
4,33,3,65,0
4,33,3,66,0
4,33,3,67,0
4,33,3,68,0
4,33,3,69,0
4,33,3,70,0
4,33,3,71,0
4,33,3,72,0
4,33,3,73,0
4,33,3,74,0
4,33,3,75,0
4,33,3,76,0
4,33,3,77,0
4,33,3,78,0
4,33,3,79,0
4,33,3,80,0
4,33,3,81,0
4,33,3,82,0
4,33,3,83,0
4,33,3,84,0
4,33,3,85,0
4,33,3,86,0
4,33,3,87,0
4,33,3,88,0
4,33,3,89,0
4,33,3,90,0
4,33,3,91,0
4,33,3,92,0
4,33,3,93,0
4,33,3,94,0
4,33,3,95,0
4,33,3,96,0
4,33,3,97,0
4,33,3,98,0
4,33,3,99,0
4,33,3,100,0
4,33,3,101,0
4,33,3,102,0
4,33,3,103,0
4,33,3,104,0
4,33,3,105,0
4,33,3,106,0
4,33,3,107,0
4,33,3,108,0
4,33,3,109,0
4,33,3,110,0
4,33,3,111,0
4,33,3,112,0
4,33,3,113,0
4,33,3,114,0
4,33,3,115,0
4,33,3,116,0
4,33,3,117,0
4,33,3,118,0
4,33,3,119,0
4,33,3,120,0
4,33,3,121,0
4,33,3,122,0
4,33,3,123,0
4,33,3,124,0
