r,c,o,a,count
1,29,0,0,1
1,29,0,1,0
1,29,0,2,0
1,29,0,3,0
1,29,0,4,0
1,29,0,5,0
1,29,0,6,0
1,29,0,7,0
1,29,0,8,0
1,29,0,9,0
1,29,0,10,0
1,29,0,11,0
1,29,0,12,0
1,29,0,13,0
1,29,0,14,0
1,29,0,15,0
1,29,0,16,0
1,29,0,17,0
1,29,0,18,0
1,29,0,19,0
1,29,0,20,0
1,29,0,21,0
1,29,0,22,0
1,29,0,23,0
1,29,0,24,0
1,29,0,25,0
1,29,0,26,0
1,29,0,27,0
1,29,0,28,0
1,29,1,0,29
1,29,1,1,0
1,29,1,2,0
1,29,1,3,0
1,29,1,4,0
1,29,1,5,0
1,29,1,6,0
1,29,1,7,0
1,29,1,8,0
1,29,1,9,0
1,29,1,10,0
1,29,1,11,0
1,29,1,12,0
1,29,1,13,0
1,29,1,14,0
1,29,1,15,0
1,29,1,16,0
1,29,1,17,0
1,29,1,18,0
1,29,1,19,0
1,29,1,20,0
1,29,1,21,0
1,29,1,22,0
1,29,1,23,0
1,29,1,24,0
1,29,1,25,0
1,29,1,26,0
1,29,1,27,0
1,29,1,28,0
1,29,2,0,378
1,29,2,1,28
1,29,2,2,0
1,29,2,3,0
1,29,2,4,0
1,29,2,5,0
1,29,2,6,0
1,29,2,7,0
1,29,2,8,0
1,29,2,9,0
1,29,2,10,0
1,29,2,11,0
1,29,2,12,0
1,29,2,13,0
1,29,2,14,0
1,29,2,15,0
1,29,2,16,0
1,29,2,17,0
1,29,2,18,0
1,29,2,19,0
1,29,2,20,0
1,29,2,21,0
1,29,2,22,0
1,29,2,23,0
1,29,2,24,0
1,29,2,25,0
1,29,2,26,0
1,29,2,27,0
1,29,2,28,0
1,29,3,0,2925
1,29,3,1,702
1,29,3,2,27
1,29,3,3,0
1,29,3,4,0
1,29,3,5,0
1,29,3,6,0
1,29,3,7,0
1,29,3,8,0
1,29,3,9,0
1,29,3,10,0
1,29,3,11,0
1,29,3,12,0
1,29,3,13,0
1,29,3,14,0
1,29,3,15,0
1,29,3,16,0
1,29,3,17,0
1,29,3,18,0
1,29,3,19,0
1,29,3,20,0
1,29,3,21,0
1,29,3,22,0
1,29,3,23,0
1,29,3,24,0
1,29,3,25,0
1,29,3,26,0
1,29,3,27,0
1,29,3,28,0
1,29,4,0,14950
1,29,4,1,7800
1,29,4,2,975
1,29,4,3,26
1,29,4,4,0
1,29,4,5,0
1,29,4,6,0
1,29,4,7,0
1,29,4,8,0
1,29,4,9,0
1,29,4,10,0
1,29,4,11,0
1,29,4,12,0
1,29,4,13,0
1,29,4,14,0
1,29,4,15,0
1,29,4,16,0
1,29,4,17,0
1,29,4,18,0
1,29,4,19,0
1,29,4,20,0
1,29,4,21,0
1,29,4,22,0
1,29,4,23,0
1,29,4,24,0
1,29,4,25,0
1,29,4,26,0
1,29,4,27,0
1,29,4,28,0
1,29,5,0,53130
1,29,5,1,50600
1,29,5,2,13800
1,29,5,3,1200
1,29,5,4,25
1,29,5,5,0
1,29,5,6,0
1,29,5,7,0
1,29,5,8,0
1,29,5,9,0
1,29,5,10,0
1,29,5,11,0
1,29,5,12,0
1,29,5,13,0
1,29,5,14,0
1,29,5,15,0
1,29,5,16,0
1,29,5,17,0
1,29,5,18,0
1,29,5,19,0
1,29,5,20,0
1,29,5,21,0
1,29,5,22,0
1,29,5,23,0
1,29,5,24,0
1,29,5,25,0
1,29,5,26,0
1,29,5,27,0
1,29,5,28,0
1,29,6,0,134596
1,29,6,1,212520
1,29,6,2,106260
1,29,6,3,20240
1,29,6,4,1380
1,29,6,5,24
1,29,6,6,0
1,29,6,7,0
1,29,6,8,0
1,29,6,9,0
1,29,6,10,0
1,29,6,11,0
1,29,6,12,0
1,29,6,13,0
1,29,6,14,0
1,29,6,15,0
1,29,6,16,0
1,29,6,17,0
1,29,6,18,0
1,29,6,19,0
1,29,6,20,0
1,29,6,21,0
1,29,6,22,0
1,29,6,23,0
1,29,6,24,0
1,29,6,25,0
1,29,6,26,0
1,29,6,27,0
1,29,6,28,0
1,29,7,0,245157
1,29,7,1,605682
1,29,7,2,504735
1,29,7,3,177100
1,29,7,4,26565
1,29,7,5,1518
1,29,7,6,23
1,29,7,7,0
1,29,7,8,0
1,29,7,9,0
1,29,7,10,0
1,29,7,11,0
1,29,7,12,0
1,29,7,13,0
1,29,7,14,0
1,29,7,15,0
1,29,7,16,0
1,29,7,17,0
1,29,7,18,0
1,29,7,19,0
1,29,7,20,0
1,29,7,21,0
1,29,7,22,0
1,29,7,23,0
1,29,7,24,0
1,29,7,25,0
1,29,7,26,0
1,29,7,27,0
1,29,7,28,0
1,29,8,0,319770
1,29,8,1,1193808
1,29,8,2,1566873
1,29,8,3,921690
1,29,8,4,256025
1,29,8,5,32340
1,29,8,6,1617
1,29,8,7,22
1,29,8,8,0
1,29,8,9,0
1,29,8,10,0
1,29,8,11,0
1,29,8,12,0
1,29,8,13,0
1,29,8,14,0
1,29,8,15,0
1,29,8,16,0
1,29,8,17,0
1,29,8,18,0
1,29,8,19,0
1,29,8,20,0
1,29,8,21,0
1,29,8,22,0
1,29,8,23,0
1,29,8,24,0
1,29,8,25,0
1,29,8,26,0
1,29,8,27,0
1,29,8,28,0
1,29,9,0,293930
1,29,9,1,1627920
1,29,9,2,3255840
1,29,9,3,3038784
1,29,9,4,1424430
1,29,9,5,335160
1,29,9,6,37240
1,29,9,7,1680
1,29,9,8,21
1,29,9,9,0
1,29,9,10,0
1,29,9,11,0
1,29,9,12,0
1,29,9,13,0
1,29,9,14,0
1,29,9,15,0
1,29,9,16,0
1,29,9,17,0
1,29,9,18,0
1,29,9,19,0
1,29,9,20,0
1,29,9,21,0
1,29,9,22,0
1,29,9,23,0
1,29,9,24,0
1,29,9,25,0
1,29,9,26,0
1,29,9,27,0
1,29,9,28,0
1,29,10,0,184756
1,29,10,1,1511640
1,29,10,2,4534920
1,29,10,3,6511680
1,29,10,4,4883760
1,29,10,5,1953504
1,29,10,6,406980
1,29,10,7,41040
1,29,10,8,1710
1,29,10,9,20
1,29,10,10,0
1,29,10,11,0
1,29,10,12,0
1,29,10,13,0
1,29,10,14,0
1,29,10,15,0
1,29,10,16,0
1,29,10,17,0
