r,c,o,a,count
3,19,0,0,1
3,19,0,1,0
3,19,0,2,0
3,19,0,3,0
3,19,0,4,0
3,19,0,5,0
3,19,0,6,0
3,19,0,7,0
3,19,0,8,0
3,19,0,9,0
3,19,0,10,0
3,19,0,11,0
3,19,0,12,0
3,19,0,13,0
3,19,0,14,0
3,19,0,15,0
3,19,0,16,0
3,19,0,17,0
3,19,0,18,0
3,19,0,19,0
3,19,0,20,0
3,19,0,21,0
3,19,0,22,0
3,19,0,23,0
3,19,0,24,0
3,19,0,25,0
3,19,0,26,0
3,19,0,27,0
3,19,0,28,0
3,19,0,29,0
3,19,0,30,0
3,19,0,31,0
3,19,0,32,0
3,19,0,33,0
3,19,0,34,0
3,19,0,35,0
3,19,0,36,0
3,19,0,37,0
3,19,0,38,0
3,19,0,39,0
3,19,0,40,0
3,19,0,41,0
3,19,0,42,0
3,19,0,43,0
3,19,0,44,0
3,19,0,45,0
3,19,0,46,0
3,19,0,47,0
3,19,0,48,0
3,19,0,49,0
3,19,0,50,0
3,19,0,51,0
3,19,0,52,0
3,19,0,53,0
3,19,0,54,0
3,19,0,55,0
3,19,0,56,0
3,19,0,57,0
3,19,0,58,0
3,19,0,59,0
3,19,0,60,0
3,19,0,61,0
3,19,0,62,0
3,19,0,63,0
3,19,0,64,0
3,19,0,65,0
3,19,0,66,0
3,19,0,67,0
3,19,0,68,0
3,19,0,69,0
3,19,0,70,0
3,19,0,71,0
3,19,0,72,0
3,19,0,73,0
3,19,0,74,0
3,19,0,75,0
3,19,0,76,0
3,19,0,77,0
3,19,0,78,0
3,19,0,79,0
3,19,0,80,0
3,19,0,81,0
3,19,0,82,0
3,19,0,83,0
3,19,0,84,0
3,19,0,85,0
3,19,0,86,0
3,19,0,87,0
3,19,0,88,0
3,19,0,89,0
3,19,0,90,0
3,19,0,91,0
3,19,0,92,0
3,19,1,0,57
3,19,1,1,0
3,19,1,2,0
3,19,1,3,0
3,19,1,4,0
3,19,1,5,0
3,19,1,6,0
3,19,1,7,0
3,19,1,8,0
3,19,1,9,0
3,19,1,10,0
3,19,1,11,0
3,19,1,12,0
3,19,1,13,0
3,19,1,14,0
3,19,1,15,0
3,19,1,16,0
3,19,1,17,0
3,19,1,18,0
3,19,1,19,0
3,19,1,20,0
3,19,1,21,0
3,19,1,22,0
3,19,1,23,0
3,19,1,24,0
3,19,1,25,0
3,19,1,26,0
3,19,1,27,0
3,19,1,28,0
3,19,1,29,0
3,19,1,30,0
3,19,1,31,0
3,19,1,32,0
3,19,1,33,0
3,19,1,34,0
3,19,1,35,0
3,19,1,36,0
3,19,1,37,0
3,19,1,38,0
3,19,1,39,0
3,19,1,40,0
3,19,1,41,0
3,19,1,42,0
3,19,1,43,0
3,19,1,44,0
3,19,1,45,0
3,19,1,46,0
3,19,1,47,0
3,19,1,48,0
3,19,1,49,0
3,19,1,50,0
3,19,1,51,0
3,19,1,52,0
3,19,1,53,0
3,19,1,54,0
3,19,1,55,0
3,19,1,56,0
3,19,1,57,0
3,19,1,58,0
3,19,1,59,0
3,19,1,60,0
3,19,1,61,0
3,19,1,62,0
3,19,1,63,0
3,19,1,64,0
3,19,1,65,0
3,19,1,66,0
3,19,1,67,0
3,19,1,68,0
3,19,1,69,0
3,19,1,70,0
3,19,1,71,0
3,19,1,72,0
3,19,1,73,0
3,19,1,74,0
3,19,1,75,0
3,19,1,76,0
3,19,1,77,0
3,19,1,78,0
3,19,1,79,0
3,19,1,80,0
3,19,1,81,0
3,19,1,82,0
3,19,1,83,0
3,19,1,84,0
3,19,1,85,0
3,19,1,86,0
3,19,1,87,0
3,19,1,88,0
3,19,1,89,0
3,19,1,90,0
3,19,1,91,0
3,19,1,92,0
