r,c,o,a,count
3,34,0,0,1
3,34,0,1,0
3,34,0,2,0
3,34,0,3,0
3,34,0,4,0
3,34,0,5,0
3,34,0,6,0
3,34,0,7,0
3,34,0,8,0
3,34,0,9,0
3,34,0,10,0
3,34,0,11,0
3,34,0,12,0
3,34,0,13,0
3,34,0,14,0
3,34,0,15,0
3,34,0,16,0
3,34,0,17,0
3,34,0,18,0
3,34,0,19,0
3,34,0,20,0
3,34,0,21,0
3,34,0,22,0
3,34,0,23,0
3,34,0,24,0
3,34,0,25,0
3,34,0,26,0
3,34,0,27,0
3,34,0,28,0
3,34,0,29,0
3,34,0,30,0
3,34,0,31,0
3,34,0,32,0
3,34,0,33,0
3,34,0,34,0
3,34,0,35,0
3,34,0,36,0
3,34,0,37,0
3,34,0,38,0
3,34,0,39,0
3,34,0,40,0
3,34,0,41,0
3,34,0,42,0
3,34,0,43,0
3,34,0,44,0
3,34,0,45,0
3,34,0,46,0
3,34,0,47,0
3,34,0,48,0
3,34,0,49,0
3,34,0,50,0
3,34,0,51,0
3,34,0,52,0
3,34,0,53,0
3,34,0,54,0
3,34,0,55,0
3,34,0,56,0
3,34,0,57,0
3,34,0,58,0
3,34,0,59,0
3,34,0,60,0
3,34,0,61,0
3,34,0,62,0
3,34,0,63,0
3,34,0,64,0
3,34,0,65,0
3,34,0,66,0
3,34,0,67,0
3,34,0,68,0
3,34,0,69,0
3,34,0,70,0
3,34,0,71,0
3,34,0,72,0
3,34,0,73,0
3,34,0,74,0
3,34,0,75,0
3,34,0,76,0
3,34,0,77,0
3,34,0,78,0
3,34,0,79,0
3,34,0,80,0
3,34,0,81,0
3,34,0,82,0
3,34,0,83,0
3,34,0,84,0
3,34,0,85,0
3,34,0,86,0
3,34,0,87,0
3,34,0,88,0
3,34,0,89,0
3,34,0,90,0
3,34,0,91,0
3,34,0,92,0
3,34,0,93,0
3,34,0,94,0
3,34,0,95,0
3,34,0,96,0
3,34,0,97,0
3,34,0,98,0
3,34,0,99,0
3,34,0,100,0
3,34,0,101,0
3,34,0,102,0
3,34,0,103,0
3,34,0,104,0
3,34,0,105,0
3,34,0,106,0
3,34,0,107,0
3,34,0,108,0
3,34,0,109,0
3,34,0,110,0
3,34,0,111,0
3,34,0,112,0
3,34,0,113,0
3,34,0,114,0
3,34,0,115,0
3,34,0,116,0
3,34,0,117,0
3,34,0,118,0
3,34,0,119,0
3,34,0,120,0
3,34,0,121,0
3,34,0,122,0
3,34,0,123,0
3,34,0,124,0
3,34,0,125,0
3,34,0,126,0
3,34,0,127,0
3,34,0,128,0
3,34,0,129,0
3,34,0,130,0
3,34,0,131,0
3,34,0,132,0
3,34,0,133,0
3,34,0,134,0
3,34,0,135,0
3,34,0,136,0
3,34,0,137,0
3,34,0,138,0
3,34,0,139,0
3,34,0,140,0
3,34,0,141,0
3,34,0,142,0
3,34,0,143,0
3,34,0,144,0
3,34,0,145,0
3,34,0,146,0
3,34,0,147,0
3,34,0,148,0
3,34,0,149,0
3,34,0,150,0
3,34,0,151,0
3,34,0,152,0
3,34,0,153,0
3,34,0,154,0
3,34,0,155,0
3,34,0,156,0
3,34,0,157,0
3,34,0,158,0
3,34,0,159,0
3,34,0,160,0
3,34,0,161,0
3,34,0,162,0
3,34,0,163,0
3,34,0,164,0
3,34,0,165,0
3,34,0,166,0
3,34,0,167,0
3,34,1,0,102
3,34,1,1,0
3,34,1,2,0
3,34,1,3,0
3,34,1,4,0
3,34,1,5,0
3,34,1,6,0
3,34,1,7,0
3,34,1,8,0
3,34,1,9,0
3,34,1,10,0
3,34,1,11,0
3,34,1,12,0
3,34,1,13,0
3,34,1,14,0
3,34,1,15,0
3,34,1,16,0
3,34,1,17,0
3,34,1,18,0
3,34,1,19,0
3,34,1,20,0
3,34,1,21,0
3,34,1,22,0
3,34,1,23,0
3,34,1,24,0
3,34,1,25,0
3,34,1,26,0
3,34,1,27,0
3,34,1,28,0
3,34,1,29,0
3,34,1,30,0
3,34,1,31,0
