r,c,o,a,count
3,8,0,0,1
3,8,0,1,0
3,8,0,2,0
3,8,0,3,0
3,8,0,4,0
3,8,0,5,0
3,8,0,6,0
3,8,0,7,0
3,8,0,8,0
3,8,0,9,0
3,8,0,10,0
3,8,0,11,0
3,8,0,12,0
3,8,0,13,0
3,8,0,14,0
3,8,0,15,0
3,8,0,16,0
3,8,0,17,0
3,8,0,18,0
3,8,0,19,0
3,8,0,20,0
3,8,0,21,0
3,8,0,22,0
3,8,0,23,0
3,8,0,24,0
3,8,0,25,0
3,8,0,26,0
3,8,0,27,0
3,8,0,28,0
3,8,0,29,0
3,8,0,30,0
3,8,0,31,0
3,8,0,32,0
3,8,0,33,0
3,8,0,34,0
3,8,0,35,0
3,8,0,36,0
3,8,0,37,0
3,8,1,0,24
3,8,1,1,0
3,8,1,2,0
3,8,1,3,0
3,8,1,4,0
3,8,1,5,0
3,8,1,6,0
3,8,1,7,0
3,8,1,8,0
3,8,1,9,0
3,8,1,10,0
3,8,1,11,0
3,8,1,12,0
3,8,1,13,0
3,8,1,14,0
3,8,1,15,0
3,8,1,16,0
3,8,1,17,0
3,8,1,18,0
3,8,1,19,0
3,8,1,20,0
3,8,1,21,0
3,8,1,22,0
3,8,1,23,0
3,8,1,24,0
3,8,1,25,0
3,8,1,26,0
3,8,1,27,0
3,8,1,28,0
3,8,1,29,0
3,8,1,30,0
3,8,1,31,0
3,8,1,32,0
3,8,1,33,0
3,8,1,34,0
3,8,1,35,0
3,8,1,36,0
3,8,1,37,0
3,8,2,0,239
3,8,2,1,37
3,8,2,2,0
3,8,2,3,0
3,8,2,4,0
3,8,2,5,0
3,8,2,6,0
3,8,2,7,0
3,8,2,8,0
3,8,2,9,0
3,8,2,10,0
3,8,2,11,0
3,8,2,12,0
3,8,2,13,0
3,8,2,14,0
3,8,2,15,0
3,8,2,16,0
3,8,2,17,0
3,8,2,18,0
3,8,2,19,0
3,8,2,20,0
3,8,2,21,0
3,8,2,22,0
3,8,2,23,0
3,8,2,24,0
3,8,2,25,0
3,8,2,26,0
3,8,2,27,0
3,8,2,28,0
3,8,2,29,0
3,8,2,30,0
3,8,2,31,0
3,8,2,32,0
3,8,2,33,0
3,8,2,34,0
3,8,2,35,0
3,8,2,36,0
3,8,2,37,0
3,8,3,0,1292
3,8,3,1,650
3,8,3,2,82
3,8,3,3,0
3,8,3,4,0
3,8,3,5,0
3,8,3,6,0
3,8,3,7,0
3,8,3,8,0
3,8,3,9,0
3,8,3,10,0
3,8,3,11,0
