r,c,o,a,count
2,31,0,0,1
2,31,0,1,0
2,31,0,2,0
2,31,0,3,0
2,31,0,4,0
2,31,0,5,0
2,31,0,6,0
2,31,0,7,0
2,31,0,8,0
2,31,0,9,0
2,31,0,10,0
2,31,0,11,0
2,31,0,12,0
2,31,0,13,0
2,31,0,14,0
2,31,0,15,0
2,31,0,16,0
2,31,0,17,0
2,31,0,18,0
2,31,0,19,0
2,31,0,20,0
2,31,0,21,0
2,31,0,22,0
2,31,0,23,0
2,31,0,24,0
2,31,0,25,0
2,31,0,26,0
2,31,0,27,0
2,31,0,28,0
2,31,0,29,0
2,31,0,30,0
2,31,0,31,0
2,31,0,32,0
2,31,0,33,0
2,31,0,34,0
2,31,0,35,0
2,31,0,36,0
2,31,0,37,0
2,31,0,38,0
2,31,0,39,0
2,31,0,40,0
2,31,0,41,0
2,31,0,42,0
2,31,0,43,0
2,31,0,44,0
2,31,0,45,0
2,31,0,46,0
2,31,0,47,0
2,31,0,48,0
2,31,0,49,0
2,31,0,50,0
2,31,0,51,0
2,31,0,52,0
2,31,0,53,0
2,31,0,54,0
2,31,0,55,0
2,31,0,56,0
2,31,0,57,0
2,31,0,58,0
2,31,0,59,0
2,31,0,60,0
2,31,0,61,0
2,31,0,62,0
2,31,0,63,0
2,31,0,64,0
2,31,0,65,0
2,31,0,66,0
2,31,0,67,0
2,31,0,68,0
2,31,0,69,0
2,31,0,70,0
2,31,0,71,0
2,31,0,72,0
2,31,0,73,0
2,31,0,74,0
2,31,0,75,0
2,31,0,76,0
2,31,0,77,0
2,31,0,78,0
2,31,0,79,0
2,31,0,80,0
2,31,0,81,0
2,31,0,82,0
2,31,0,83,0
2,31,0,84,0
2,31,0,85,0
2,31,0,86,0
2,31,0,87,0
2,31,0,88,0
2,31,0,89,0
2,31,0,90,0
2,31,0,91,0
2,31,1,0,62
2,31,1,1,0
2,31,1,2,0
2,31,1,3,0
2,31,1,4,0
2,31,1,5,0
2,31,1,6,0
2,31,1,7,0
2,31,1,8,0
2,31,1,9,0
2,31,1,10,0
2,31,1,11,0
2,31,1,12,0
2,31,1,13,0
2,31,1,14,0
2,31,1,15,0
2,31,1,16,0
2,31,1,17,0
2,31,1,18,0
2,31,1,19,0
2,31,1,20,0
2,31,1,21,0
2,31,1,22,0
2,31,1,23,0
2,31,1,24,0
2,31,1,25,0
2,31,1,26,0
2,31,1,27,0
2,31,1,28,0
2,31,1,29,0
2,31,1,30,0
2,31,1,31,0
2,31,1,32,0
2,31,1,33,0
2,31,1,34,0
2,31,1,35,0
2,31,1,36,0
2,31,1,37,0
2,31,1,38,0
2,31,1,39,0
2,31,1,40,0
2,31,1,41,0
2,31,1,42,0
2,31,1,43,0
2,31,1,44,0
2,31,1,45,0
2,31,1,46,0
2,31,1,47,0
2,31,1,48,0
2,31,1,49,0
2,31,1,50,0
2,31,1,51,0
2,31,1,52,0
2,31,1,53,0
2,31,1,54,0
2,31,1,55,0
2,31,1,56,0
2,31,1,57,0
2,31,1,58,0
2,31,1,59,0
2,31,1,60,0
2,31,1,61,0
2,31,1,62,0
2,31,1,63,0
2,31,1,64,0
2,31,1,65,0
2,31,1,66,0
2,31,1,67,0
2,31,1,68,0
2,31,1,69,0
2,31,1,70,0
2,31,1,71,0
2,31,1,72,0
2,31,1,73,0
2,31,1,74,0
2,31,1,75,0
2,31,1,76,0
2,31,1,77,0
2,31,1,78,0
2,31,1,79,0
2,31,1,80,0
2,31,1,81,0
2,31,1,82,0
2,31,1,83,0
2,31,1,84,0
2,31,1,85,0
2,31,1,86,0
2,31,1,87,0
2,31,1,88,0
2,31,1,89,0
2,31,1,90,0
2,31,1,91,0
2,31,2,0,1800
2,31,2,1,91
2,31,2,2,0
2,31,2,3,0
2,31,2,4,0
2,31,2,5,0
2,31,2,6,0
2,31,2,7,0
2,31,2,8,0
2,31,2,9,0
2,31,2,10,0
2,31,2,11,0
2,31,2,12,0
2,31,2,13,0
2,31,2,14,0
2,31,2,15,0
2,31,2,16,0
2,31,2,17,0
2,31,2,18,0
2,31,2,19,0
2,31,2,20,0
2,31,2,21,0
2,31,2,22,0
2,31,2,23,0
2,31,2,24,0
2,31,2,25,0
2,31,2,26,0
2,31,2,27,0
2,31,2,28,0
2,31,2,29,0
2,31,2,30,0
2,31,2,31,0
2,31,2,32,0
2,31,2,33,0
2,31,2,34,0
2,31,2,35,0
2,31,2,36,0
2,31,2,37,0
2,31,2,38,0
2,31,2,39,0
2,31,2,40,0
2,31,2,41,0
2,31,2,42,0
2,31,2,43,0
2,31,2,44,0
2,31,2,45,0
2,31,2,46,0
2,31,2,47,0
2,31,2,48,0
2,31,2,49,0
2,31,2,50,0
2,31,2,51,0
2,31,2,52,0
2,31,2,53,0
2,31,2,54,0
2,31,2,55,0
2,31,2,56,0
2,31,2,57,0
2,31,2,58,0
2,31,2,59,0
2,31,2,60,0
2,31,2,61,0
2,31,2,62,0
2,31,2,63,0
2,31,2,64,0
2,31,2,65,0
2,31,2,66,0
2,31,2,67,0
2,31,2,68,0
2,31,2,69,0
2,31,2,70,0
2,31,2,71,0
2,31,2,72,0
2,31,2,73,0
2,31,2,74,0
2,31,2,75,0
2,31,2,76,0
2,31,2,77,0
2,31,2,78,0
2,31,2,79,0
2,31,2,80,0
2,31,2,81,0
2,31,2,82,0
2,31,2,83,0
2,31,2,84,0
2,31,2,85,0
2,31,2,86,0
2,31,2,87,0
2,31,2,88,0
2,31,2,89,0
2,31,2,90,0
2,31,2,91,0
2,31,3,0,32538
2,31,3,1,5104
2,31,3,2,178
2,31,3,3,0
2,31,3,4,0
2,31,3,5,0
2,31,3,6,0
2,31,3,7,0
2,31,3,8,0
2,31,3,9,0
2,31,3,10,0
2,31,3,11,0
2,31,3,12,0
2,31,3,13,0
2,31,3,14,0
2,31,3,15,0
2,31,3,16,0
2,31,3,17,0
2,31,3,18,0
2,31,3,19,0
2,31,3,20,0
2,31,3,21,0
2,31,3,22,0
2,31,3,23,0
2,31,3,24,0
2,31,3,25,0
2,31,3,26,0
2,31,3,27,0
2,31,3,28,0
2,31,3,29,0
2,31,3,30,0
2,31,3,31,0
2,31,3,32,0
2,31,3,33,0
2,31,3,34,0
2,31,3,35,0
2,31,3,36,0
2,31,3,37,0
2,31,3,38,0
2,31,3,39,0
2,31,3,40,0
2,31,3,41,0
2,31,3,42,0
2,31,3,43,0
2,31,3,44,0
2,31,3,45,0
2,31,3,46,0
2,31,3,47,0
2,31,3,48,0
2,31,3,49,0
2,31,3,50,0
2,31,3,51,0
2,31,3,52,0
2,31,3,53,0
2,31,3,54,0
2,31,3,55,0
2,31,3,56,0
2,31,3,57,0
2,31,3,58,0
2,31,3,59,0
2,31,3,60,0
2,31,3,61,0
2,31,3,62,0
2,31,3,63,0
2,31,3,64,0
2,31,3,65,0
2,31,3,66,0
2,31,3,67,0
2,31,3,68,0
2,31,3,69,0
2,31,3,70,0
2,31,3,71,0
2,31,3,72,0
2,31,3,73,0
2,31,3,74,0
2,31,3,75,0
2,31,3,76,0
2,31,3,77,0
2,31,3,78,0
2,31,3,79,0
2,31,3,80,0
2,31,3,81,0
2,31,3,82,0
2,31,3,83,0
2,31,3,84,0
2,31,3,85,0
2,31,3,86,0
2,31,3,87,0
2,31,3,88,0
2,31,3,89,0
2,31,3,90,0
2,31,3,91,0
2,31,4,0,410816
2,31,4,1,133336
2,31,4,2,13375
2,31,4,3,288
2,31,4,4,30
2,31,4,5,0
2,31,4,6,0
2,31,4,7,0
2,31,4,8,0
2,31,4,9,0
2,31,4,10,0
2,31,4,11,0
2,31,4,12,0
2,31,4,13,0
2,31,4,14,0
2,31,4,15,0
2,31,4,16,0
2,31,4,17,0
2,31,4,18,0
2,31,4,19,0
2,31,4,20,0
2,31,4,21,0
2,31,4,22,0
2,31,4,23,0
2,31,4,24,0
2,31,4,25,0
2,31,4,26,0
2,31,4,27,0
2,31,4,28,0
2,31,4,29,0
2,31,4,30,0
2,31,4,31,0
2,31,4,32,0
2,31,4,33,0
2,31,4,34,0
2,31,4,35,0
2,31,4,36,0
2,31,4,37,0
2,31,4,38,0
2,31,4,39,0
2,31,4,40,0
2,31,4,41,0
2,31,4,42,0
2,31,4,43,0
2,31,4,44,0
2,31,4,45,0
2,31,4,46,0
2,31,4,47,0
2,31,4,48,0
2,31,4,49,0
2,31,4,50,0
2,31,4,51,0
2,31,4,52,0
2,31,4,53,0
2,31,4,54,0
2,31,4,55,0
2,31,4,56,0
2,31,4,57,0
2,31,4,58,0
2,31,4,59,0
2,31,4,60,0
2,31,4,61,0
2,31,4,62,0
2,31,4,63,0
2,31,4,64,0
2,31,4,65,0
2,31,4,66,0
2,31,4,67,0
2,31,4,68,0
2,31,4,69,0
2,31,4,70,0
2,31,4,71,0
2,31,4,72,0
2,31,4,73,0
2,31,4,74,0
2,31,4,75,0
2,31,4,76,0
2,31,4,77,0
2,31,4,78,0
2,31,4,79,0
2,31,4,80,0
2,31,4,81,0
2,31,4,82,0
2,31,4,83,0
2,31,4,84,0
2,31,4,85,0
2,31,4,86,0
2,31,4,87,0
2,31,4,88,0
2,31,4,89,0
2,31,4,90,0
2,31,4,91,0
2,31,5,0,3852630
2,31,5,1,2156400
2,31,5,2,430600
2,31,5,3,29184
2,31,5,4,2072
2,31,5,5,116
2,31,5,6,0
2,31,5,7,0
2,31,5,8,0
2,31,5,9,0
2,31,5,10,0
2,31,5,11,0
2,31,5,12,0
2,31,5,13,0
2,31,5,14,0
2,31,5,15,0
2,31,5,16,0
2,31,5,17,0
2,31,5,18,0
2,31,5,19,0
2,31,5,20,0
2,31,5,21,0
2,31,5,22,0
2,31,5,23,0
2,31,5,24,0
2,31,5,25,0
2,31,5,26,0
2,31,5,27,0
2,31,5,28,0
2,31,5,29,0
2,31,5,30,0
2,31,5,31,0
2,31,5,32,0
2,31,5,33,0
2,31,5,34,0
2,31,5,35,0
2,31,5,36,0
2,31,5,37,0
2,31,5,38,0
2,31,5,39,0
2,31,5,40,0
2,31,5,41,0
2,31,5,42,0
2,31,5,43,0
2,31,5,44,0
2,31,5,45,0
2,31,5,46,0
2,31,5,47,0
2,31,5,48,0
2,31,5,49,0
2,31,5,50,0
2,31,5,51,0
2,31,5,52,0
2,31,5,53,0
2,31,5,54,0
2,31,5,55,0
2,31,5,56,0
2,31,5,57,0
2,31,5,58,0
2,31,5,59,0
2,31,5,60,0
2,31,5,61,0
2,31,5,62,0
2,31,5,63,0
2,31,5,64,0
2,31,5,65,0
2,31,5,66,0
2,31,5,67,0
2,31,5,68,0
2,31,5,69,0
2,31,5,70,0
2,31,5,71,0
2,31,5,72,0
2,31,5,73,0
2,31,5,74,0
2,31,5,75,0
2,31,5,76,0
2,31,5,77,0
2,31,5,78,0
2,31,5,79,0
2,31,5,80,0
2,31,5,81,0
2,31,5,82,0
2,31,5,83,0
2,31,5,84,0
2,31,5,85,0
2,31,5,86,0
2,31,5,87,0
2,31,5,88,0
2,31,5,89,0
2,31,5,90,0
2,31,5,91,0
2,31,6,0,27866072
2,31,6,1,24208964
2,31,6,2,8150744
2,31,6,3,1140406
2,31,6,4,98832
2,31,6,5,9248
2,31,6,6,224
2,31,6,7,29
2,31,6,8,0
2,31,6,9,0
2,31,6,10,0
2,31,6,11,0
2,31,6,12,0
2,31,6,13,0
2,31,6,14,0
2,31,6,15,0
2,31,6,16,0
2,31,6,17,0
2,31,6,18,0
2,31,6,19,0
2,31,6,20,0
2,31,6,21,0
2,31,6,22,0
2,31,6,23,0
2,31,6,24,0
2,31,6,25,0
2,31,6,26,0
2,31,6,27,0
2,31,6,28,0
2,31,6,29,0
2,31,6,30,0
2,31,6,31,0
2,31,6,32,0
2,31,6,33,0
2,31,6,34,0
2,31,6,35,0
2,31,6,36,0
2,31,6,37,0
2,31,6,38,0
2,31,6,39,0
2,31,6,40,0
2,31,6,41,0
2,31,6,42,0
2,31,6,43,0
2,31,6,44,0
2,31,6,45,0
2,31,6,46,0
2,31,6,47,0
2,31,6,48,0
2,31,6,49,0
2,31,6,50,0
2,31,6,51,0
2,31,6,52,0
2,31,6,53,0
2,31,6,54,0
2,31,6,55,0
2,31,6,56,0
2,31,6,57,0
2,31,6,58,0
2,31,6,59,0
2,31,6,60,0
2,31,6,61,0
2,31,6,62,0
2,31,6,63,0
2,31,6,64,0
2,31,6,65,0
2,31,6,66,0
2,31,6,67,0
2,31,6,68,0
2,31,6,69,0
2,31,6,70,0
2,31,6,71,0
2,31,6,72,0
2,31,6,73,0
2,31,6,74,0
2,31,6,75,0
2,31,6,76,0
2,31,6,77,0
2,31,6,78,0
2,31,6,79,0
2,31,6,80,0
2,31,6,81,0
2,31,6,82,0
2,31,6,83,0
2,31,6,84,0
2,31,6,85,0
2,31,6,86,0
2,31,6,87,0
2,31,6,88,0
2,31,6,89,0
2,31,6,90,0
2,31,6,91,0
2,31,7,0,159369650
2,31,7,1,200545760
2,31,7,2,103337204
2,31,7,3,24831340
2,31,7,4,3307822
2,31,7,5,376312
2,31,7,6,26004
2,31,7,7,1948
2,31,7,8,112
2,31,7,9,0
2,31,7,10,0
2,31,7,11,0
2,31,7,12,0
2,31,7,13,0
2,31,7,14,0
2,31,7,15,0
2,31,7,16,0
2,31,7,17,0
2,31,7,18,0
2,31,7,19,0
2,31,7,20,0
2,31,7,21,0
2,31,7,22,0
2,31,7,23,0
2,31,7,24,0
2,31,7,25,0
2,31,7,26,0
2,31,7,27,0
2,31,7,28,0
2,31,7,29,0
2,31,7,30,0
2,31,7,31,0
2,31,7,32,0
2,31,7,33,0
2,31,7,34,0
2,31,7,35,0
2,31,7,36,0
2,31,7,37,0
2,31,7,38,0
2,31,7,39,0
2,31,7,40,0
2,31,7,41,0
2,31,7,42,0
2,31,7,43,0
2,31,7,44,0
2,31,7,45,0
2,31,7,46,0
2,31,7,47,0
2,31,7,48,0
2,31,7,49,0
2,31,7,50,0
2,31,7,51,0
2,31,7,52,0
2,31,7,53,0
2,31,7,54,0
2,31,7,55,0
2,31,7,56,0
2,31,7,57,0
2,31,7,58,0
2,31,7,59,0
2,31,7,60,0
2,31,7,61,0
2,31,7,62,0
2,31,7,63,0
2,31,7,64,0
2,31,7,65,0
2,31,7,66,0
2,31,7,67,0
2,31,7,68,0
2,31,7,69,0
2,31,7,70,0
2,31,7,71,0
2,31,7,72,0
2,31,7,73,0
2,31,7,74,0
2,31,7,75,0
2,31,7,76,0
2,31,7,77,0
2,31,7,78,0
2,31,7,79,0
2,31,7,80,0
2,31,7,81,0
2,31,7,82,0
2,31,7,83,0
2,31,7,84,0
2,31,7,85,0
2,31,7,86,0
2,31,7,87,0
2,31,7,88,0
2,31,7,89,0
2,31,7,90,0
2,31,7,91,0
2,31,8,0,733189632
2,31,8,1,1272326576
2,31,8,2,941132372
2,31,8,3,349945680
2,31,8,4,72553247
2,31,8,5,10655696
2,31,8,6,1185696
2,31,8,7,100184
2,31,8,8,9218
2,31,8,9,216
2,31,8,10,28
2,31,8,11,0
2,31,8,12,0
2,31,8,13,0
2,31,8,14,0
2,31,8,15,0
2,31,8,16,0
2,31,8,17,0
2,31,8,18,0
2,31,8,19,0
2,31,8,20,0
2,31,8,21,0
2,31,8,22,0
2,31,8,23,0
2,31,8,24,0
2,31,8,25,0
2,31,8,26,0
2,31,8,27,0
2,31,8,28,0
2,31,8,29,0
2,31,8,30,0
2,31,8,31,0
2,31,8,32,0
2,31,8,33,0
2,31,8,34,0
2,31,8,35,0
2,31,8,36,0
2,31,8,37,0
2,31,8,38,0
2,31,8,39,0
2,31,8,40,0
2,31,8,41,0
2,31,8,42,0
2,31,8,43,0
2,31,8,44,0
2,31,8,45,0
2,31,8,46,0
2,31,8,47,0
2,31,8,48,0
2,31,8,49,0
2,31,8,50,0
2,31,8,51,0
2,31,8,52,0
2,31,8,53,0
2,31,8,54,0
2,31,8,55,0
2,31,8,56,0
2,31,8,57,0
2,31,8,58,0
2,31,8,59,0
2,31,8,60,0
2,31,8,61,0
2,31,8,62,0
2,31,8,63,0
2,31,8,64,0
2,31,8,65,0
2,31,8,66,0
2,31,8,67,0
2,31,8,68,0
2,31,8,69,0
2,31,8,70,0
2,31,8,71,0
2,31,8,72,0
2,31,8,73,0
2,31,8,74,0
2,31,8,75,0
2,31,8,76,0
2,31,8,77,0
2,31,8,78,0
2,31,8,79,0
2,31,8,80,0
2,31,8,81,0
2,31,8,82,0
2,31,8,83,0
2,31,8,84,0
2,31,8,85,0
2,31,8,86,0
2,31,8,87,0
2,31,8,88,0
2,31,8,89,0
2,31,8,90,0
2,31,8,91,0
2,31,9,0,2746713774
2,31,9,1,6334773344
2,31,9,2,6425406320
2,31,9,3,3455797712
2,31,9,4,1069616970
2,31,9,5,217031376
2,31,9,6,32998626
2,31,9,7,3822772
2,31,9,8,400798
2,31,9,9,27592
2,31,9,10,1878
2,31,9,11,108
2,31,9,12,0
2,31,9,13,0
2,31,9,14,0
2,31,9,15,0
2,31,9,16,0
2,31,9,17,0
2,31,9,18,0
2,31,9,19,0
2,31,9,20,0
2,31,9,21,0
2,31,9,22,0
2,31,9,23,0
2,31,9,24,0
2,31,9,25,0
