r,c,o,a,count
3,15,0,0,1
3,15,0,1,0
3,15,0,2,0
3,15,0,3,0
3,15,0,4,0
3,15,0,5,0
3,15,0,6,0
3,15,0,7,0
3,15,0,8,0
3,15,0,9,0
3,15,0,10,0
3,15,0,11,0
3,15,0,12,0
3,15,0,13,0
3,15,0,14,0
3,15,0,15,0
3,15,0,16,0
3,15,0,17,0
3,15,0,18,0
3,15,0,19,0
3,15,0,20,0
3,15,0,21,0
3,15,0,22,0
3,15,0,23,0
3,15,0,24,0
3,15,0,25,0
3,15,0,26,0
3,15,0,27,0
3,15,0,28,0
3,15,0,29,0
3,15,0,30,0
3,15,0,31,0
3,15,0,32,0
3,15,0,33,0
3,15,0,34,0
3,15,0,35,0
3,15,0,36,0
3,15,0,37,0
3,15,0,38,0
3,15,0,39,0
3,15,0,40,0
3,15,0,41,0
3,15,0,42,0
3,15,0,43,0
3,15,0,44,0
3,15,0,45,0
3,15,0,46,0
3,15,0,47,0
3,15,0,48,0
3,15,0,49,0
3,15,0,50,0
3,15,0,51,0
3,15,0,52,0
3,15,0,53,0
3,15,0,54,0
3,15,0,55,0
3,15,0,56,0
3,15,0,57,0
3,15,0,58,0
3,15,0,59,0
3,15,0,60,0
3,15,0,61,0
3,15,0,62,0
3,15,0,63,0
3,15,0,64,0
3,15,0,65,0
3,15,0,66,0
3,15,0,67,0
3,15,0,68,0
3,15,0,69,0
3,15,0,70,0
3,15,0,71,0
3,15,0,72,0
3,15,1,0,45
3,15,1,1,0
3,15,1,2,0
3,15,1,3,0
3,15,1,4,0
3,15,1,5,0
3,15,1,6,0
3,15,1,7,0
3,15,1,8,0
3,15,1,9,0
3,15,1,10,0
3,15,1,11,0
3,15,1,12,0
3,15,1,13,0
3,15,1,14,0
3,15,1,15,0
3,15,1,16,0
3,15,1,17,0
3,15,1,18,0
3,15,1,19,0
3,15,1,20,0
3,15,1,21,0
3,15,1,22,0
3,15,1,23,0
3,15,1,24,0
3,15,1,25,0
3,15,1,26,0
3,15,1,27,0
3,15,1,28,0
3,15,1,29,0
3,15,1,30,0
3,15,1,31,0
3,15,1,32,0
3,15,1,33,0
3,15,1,34,0
3,15,1,35,0
3,15,1,36,0
3,15,1,37,0
3,15,1,38,0
3,15,1,39,0
3,15,1,40,0
3,15,1,41,0
3,15,1,42,0
3,15,1,43,0
3,15,1,44,0
3,15,1,45,0
3,15,1,46,0
3,15,1,47,0
3,15,1,48,0
3,15,1,49,0
3,15,1,50,0
3,15,1,51,0
3,15,1,52,0
3,15,1,53,0
3,15,1,54,0
3,15,1,55,0
3,15,1,56,0
3,15,1,57,0
3,15,1,58,0
3,15,1,59,0
3,15,1,60,0
3,15,1,61,0
3,15,1,62,0
3,15,1,63,0
3,15,1,64,0
3,15,1,65,0
3,15,1,66,0
3,15,1,67,0
3,15,1,68,0
3,15,1,69,0
3,15,1,70,0
3,15,1,71,0
3,15,1,72,0
3,15,2,0,918
3,15,2,1,72
3,15,2,2,0
3,15,2,3,0
3,15,2,4,0
3,15,2,5,0
3,15,2,6,0
3,15,2,7,0
3,15,2,8,0
3,15,2,9,0
3,15,2,10,0
3,15,2,11,0
3,15,2,12,0
3,15,2,13,0
3,15,2,14,0
3,15,2,15,0
3,15,2,16,0
