r,c,o,a,count
3,26,0,0,1
3,26,0,1,0
3,26,0,2,0
3,26,0,3,0
3,26,0,4,0
3,26,0,5,0
3,26,0,6,0
3,26,0,7,0
3,26,0,8,0
3,26,0,9,0
3,26,0,10,0
3,26,0,11,0
3,26,0,12,0
3,26,0,13,0
3,26,0,14,0
3,26,0,15,0
3,26,0,16,0
3,26,0,17,0
3,26,0,18,0
3,26,0,19,0
3,26,0,20,0
3,26,0,21,0
3,26,0,22,0
3,26,0,23,0
3,26,0,24,0
3,26,0,25,0
3,26,0,26,0
3,26,0,27,0
3,26,0,28,0
3,26,0,29,0
3,26,0,30,0
3,26,0,31,0
3,26,0,32,0
3,26,0,33,0
3,26,0,34,0
3,26,0,35,0
3,26,0,36,0
3,26,0,37,0
3,26,0,38,0
3,26,0,39,0
3,26,0,40,0
3,26,0,41,0
3,26,0,42,0
3,26,0,43,0
3,26,0,44,0
3,26,0,45,0
3,26,0,46,0
3,26,0,47,0
3,26,0,48,0
3,26,0,49,0
3,26,0,50,0
3,26,0,51,0
3,26,0,52,0
3,26,0,53,0
3,26,0,54,0
3,26,0,55,0
3,26,0,56,0
3,26,0,57,0
3,26,0,58,0
3,26,0,59,0
3,26,0,60,0
3,26,0,61,0
3,26,0,62,0
3,26,0,63,0
3,26,0,64,0
3,26,0,65,0
3,26,0,66,0
3,26,0,67,0
3,26,0,68,0
3,26,0,69,0
3,26,0,70,0
3,26,0,71,0
3,26,0,72,0
3,26,0,73,0
3,26,0,74,0
3,26,0,75,0
3,26,0,76,0
3,26,0,77,0
3,26,0,78,0
3,26,0,79,0
3,26,0,80,0
3,26,0,81,0
3,26,0,82,0
3,26,0,83,0
3,26,0,84,0
3,26,0,85,0
3,26,0,86,0
3,26,0,87,0
3,26,0,88,0
3,26,0,89,0
3,26,0,90,0
3,26,0,91,0
3,26,0,92,0
3,26,0,93,0
3,26,0,94,0
3,26,0,95,0
3,26,0,96,0
3,26,0,97,0
3,26,0,98,0
3,26,0,99,0
3,26,0,100,0
3,26,0,101,0
3,26,0,102,0
3,26,0,103,0
3,26,0,104,0
3,26,0,105,0
3,26,0,106,0
3,26,0,107,0
3,26,0,108,0
3,26,0,109,0
3,26,0,110,0
3,26,0,111,0
3,26,0,112,0
3,26,0,113,0
3,26,0,114,0
3,26,0,115,0
3,26,0,116,0
3,26,0,117,0
3,26,0,118,0
3,26,0,119,0
3,26,0,120,0
3,26,0,121,0
3,26,0,122,0
3,26,0,123,0
3,26,0,124,0
3,26,0,125,0
3,26,0,126,0
3,26,0,127,0
3,26,1,0,78
3,26,1,1,0
3,26,1,2,0
3,26,1,3,0
3,26,1,4,0
3,26,1,5,0
3,26,1,6,0
3,26,1,7,0
3,26,1,8,0
3,26,1,9,0
3,26,1,10,0
3,26,1,11,0
3,26,1,12,0
3,26,1,13,0
3,26,1,14,0
3,26,1,15,0
3,26,1,16,0
3,26,1,17,0
3,26,1,18,0
3,26,1,19,0
3,26,1,20,0
3,26,1,21,0
3,26,1,22,0
3,26,1,23,0
3,26,1,24,0
3,26,1,25,0
3,26,1,26,0
3,26,1,27,0
3,26,1,28,0
3,26,1,29,0
3,26,1,30,0
3,26,1,31,0
3,26,1,32,0
3,26,1,33,0
3,26,1,34,0
3,26,1,35,0
3,26,1,36,0
3,26,1,37,0
3,26,1,38,0
3,26,1,39,0
3,26,1,40,0
3,26,1,41,0
3,26,1,42,0
3,26,1,43,0
3,26,1,44,0
3,26,1,45,0
3,26,1,46,0
3,26,1,47,0
3,26,1,48,0
3,26,1,49,0
3,26,1,50,0
3,26,1,51,0
3,26,1,52,0
3,26,1,53,0
3,26,1,54,0
3,26,1,55,0
3,26,1,56,0
3,26,1,57,0
3,26,1,58,0
3,26,1,59,0
3,26,1,60,0
3,26,1,61,0
3,26,1,62,0
3,26,1,63,0
3,26,1,64,0
3,26,1,65,0
3,26,1,66,0
3,26,1,67,0
3,26,1,68,0
3,26,1,69,0
3,26,1,70,0
3,26,1,71,0
3,26,1,72,0
3,26,1,73,0
3,26,1,74,0
3,26,1,75,0
3,26,1,76,0
3,26,1,77,0
3,26,1,78,0
3,26,1,79,0
3,26,1,80,0
3,26,1,81,0
3,26,1,82,0
3,26,1,83,0
3,26,1,84,0
3,26,1,85,0
3,26,1,86,0
3,26,1,87,0
3,26,1,88,0
3,26,1,89,0
3,26,1,90,0
3,26,1,91,0
3,26,1,92,0
3,26,1,93,0
3,26,1,94,0
3,26,1,95,0
3,26,1,96,0
3,26,1,97,0
3,26,1,98,0
3,26,1,99,0
3,26,1,100,0
3,26,1,101,0
3,26,1,102,0
3,26,1,103,0
3,26,1,104,0
3,26,1,105,0
3,26,1,106,0
3,26,1,107,0
3,26,1,108,0
3,26,1,109,0
3,26,1,110,0
3,26,1,111,0
3,26,1,112,0
3,26,1,113,0
3,26,1,114,0
3,26,1,115,0
3,26,1,116,0
3,26,1,117,0
3,26,1,118,0
3,26,1,119,0
3,26,1,120,0
3,26,1,121,0
3,26,1,122,0
3,26,1,123,0
3,26,1,124,0
3,26,1,125,0
3,26,1,126,0
3,26,1,127,0
3,26,2,0,2876
3,26,2,1,127
3,26,2,2,0
3,26,2,3,0
3,26,2,4,0
3,26,2,5,0
3,26,2,6,0
3,26,2,7,0
3,26,2,8,0
3,26,2,9,0
3,26,2,10,0
3,26,2,11,0
3,26,2,12,0
3,26,2,13,0
3,26,2,14,0
3,26,2,15,0
3,26,2,16,0
3,26,2,17,0
3,26,2,18,0
3,26,2,19,0
3,26,2,20,0
3,26,2,21,0
3,26,2,22,0
3,26,2,23,0
3,26,2,24,0
3,26,2,25,0
3,26,2,26,0
3,26,2,27,0
3,26,2,28,0
3,26,2,29,0
3,26,2,30,0
3,26,2,31,0
3,26,2,32,0
3,26,2,33,0
3,26,2,34,0
3,26,2,35,0
3,26,2,36,0
3,26,2,37,0
3,26,2,38,0
3,26,2,39,0
3,26,2,40,0
3,26,2,41,0
3,26,2,42,0
3,26,2,43,0
3,26,2,44,0
3,26,2,45,0
3,26,2,46,0
3,26,2,47,0
3,26,2,48,0
3,26,2,49,0
3,26,2,50,0
3,26,2,51,0
3,26,2,52,0
3,26,2,53,0
3,26,2,54,0
3,26,2,55,0
3,26,2,56,0
3,26,2,57,0
3,26,2,58,0
3,26,2,59,0
3,26,2,60,0
3,26,2,61,0
3,26,2,62,0
3,26,2,63,0
3,26,2,64,0
3,26,2,65,0
3,26,2,66,0
3,26,2,67,0
3,26,2,68,0
3,26,2,69,0
3,26,2,70,0
3,26,2,71,0
3,26,2,72,0
3,26,2,73,0
3,26,2,74,0
3,26,2,75,0
3,26,2,76,0
3,26,2,77,0
3,26,2,78,0
3,26,2,79,0
3,26,2,80,0
3,26,2,81,0
3,26,2,82,0
3,26,2,83,0
3,26,2,84,0
3,26,2,85,0
3,26,2,86,0
3,26,2,87,0
3,26,2,88,0
3,26,2,89,0
3,26,2,90,0
3,26,2,91,0
3,26,2,92,0
3,26,2,93,0
3,26,2,94,0
3,26,2,95,0
3,26,2,96,0
3,26,2,97,0
3,26,2,98,0
3,26,2,99,0
3,26,2,100,0
3,26,2,101,0
3,26,2,102,0
3,26,2,103,0
3,26,2,104,0
3,26,2,105,0
3,26,2,106,0
3,26,2,107,0
3,26,2,108,0
3,26,2,109,0
3,26,2,110,0
3,26,2,111,0
3,26,2,112,0
3,26,2,113,0
3,26,2,114,0
3,26,2,115,0
3,26,2,116,0
3,26,2,117,0
3,26,2,118,0
3,26,2,119,0
3,26,2,120,0
3,26,2,121,0
3,26,2,122,0
3,26,2,123,0
3,26,2,124,0
3,26,2,125,0
3,26,2,126,0
3,26,2,127,0
3,26,3,0,66722
3,26,3,1,9056
3,26,3,2,298
3,26,3,3,0
3,26,3,4,0
3,26,3,5,0
3,26,3,6,0
3,26,3,7,0
3,26,3,8,0
3,26,3,9,0
3,26,3,10,0
3,26,3,11,0
3,26,3,12,0
3,26,3,13,0
3,26,3,14,0
3,26,3,15,0
3,26,3,16,0
3,26,3,17,0
3,26,3,18,0
3,26,3,19,0
3,26,3,20,0
3,26,3,21,0
3,26,3,22,0
3,26,3,23,0
3,26,3,24,0
3,26,3,25,0
3,26,3,26,0
3,26,3,27,0
3,26,3,28,0
3,26,3,29,0
3,26,3,30,0
3,26,3,31,0
3,26,3,32,0
3,26,3,33,0
3,26,3,34,0
3,26,3,35,0
3,26,3,36,0
3,26,3,37,0
3,26,3,38,0
3,26,3,39,0
3,26,3,40,0
3,26,3,41,0
