r,c,o,a,count
1,33,0,0,1
1,33,0,1,0
1,33,0,2,0
1,33,0,3,0
1,33,0,4,0
1,33,0,5,0
1,33,0,6,0
1,33,0,7,0
1,33,0,8,0
1,33,0,9,0
1,33,0,10,0
1,33,0,11,0
1,33,0,12,0
1,33,0,13,0
1,33,0,14,0
1,33,0,15,0
1,33,0,16,0
1,33,0,17,0
1,33,0,18,0
1,33,0,19,0
1,33,0,20,0
1,33,0,21,0
1,33,0,22,0
1,33,0,23,0
1,33,0,24,0
1,33,0,25,0
1,33,0,26,0
1,33,0,27,0
1,33,0,28,0
1,33,0,29,0
1,33,0,30,0
1,33,0,31,0
1,33,0,32,0
1,33,1,0,33
1,33,1,1,0
1,33,1,2,0
1,33,1,3,0
1,33,1,4,0
1,33,1,5,0
1,33,1,6,0
1,33,1,7,0
1,33,1,8,0
1,33,1,9,0
1,33,1,10,0
1,33,1,11,0
1,33,1,12,0
1,33,1,13,0
1,33,1,14,0
1,33,1,15,0
1,33,1,16,0
1,33,1,17,0
1,33,1,18,0
1,33,1,19,0
1,33,1,20,0
1,33,1,21,0
1,33,1,22,0
1,33,1,23,0
1,33,1,24,0
1,33,1,25,0
1,33,1,26,0
1,33,1,27,0
1,33,1,28,0
1,33,1,29,0
1,33,1,30,0
1,33,1,31,0
1,33,1,32,0
1,33,2,0,496
1,33,2,1,32
1,33,2,2,0
1,33,2,3,0
1,33,2,4,0
1,33,2,5,0
1,33,2,6,0
1,33,2,7,0
1,33,2,8,0
1,33,2,9,0
1,33,2,10,0
1,33,2,11,0
1,33,2,12,0
1,33,2,13,0
1,33,2,14,0
1,33,2,15,0
1,33,2,16,0
1,33,2,17,0
1,33,2,18,0
1,33,2,19,0
1,33,2,20,0
1,33,2,21,0
1,33,2,22,0
1,33,2,23,0
1,33,2,24,0
1,33,2,25,0
1,33,2,26,0
1,33,2,27,0
1,33,2,28,0
1,33,2,29,0
1,33,2,30,0
1,33,2,31,0
1,33,2,32,0
1,33,3,0,4495
1,33,3,1,930
1,33,3,2,31
1,33,3,3,0
1,33,3,4,0
1,33,3,5,0
1,33,3,6,0
1,33,3,7,0
1,33,3,8,0
1,33,3,9,0
1,33,3,10,0
1,33,3,11,0
1,33,3,12,0
1,33,3,13,0
1,33,3,14,0
1,33,3,15,0
1,33,3,16,0
1,33,3,17,0
1,33,3,18,0
1,33,3,19,0
1,33,3,20,0
1,33,3,21,0
1,33,3,22,0
1,33,3,23,0
1,33,3,24,0
1,33,3,25,0
1,33,3,26,0
1,33,3,27,0
1,33,3,28,0
1,33,3,29,0
1,33,3,30,0
1,33,3,31,0
1,33,3,32,0
1,33,4,0,27405
1,33,4,1,12180
1,33,4,2,1305
1,33,4,3,30
1,33,4,4,0
1,33,4,5,0
1,33,4,6,0
1,33,4,7,0
1,33,4,8,0
1,33,4,9,0
1,33,4,10,0
1,33,4,11,0
1,33,4,12,0
1,33,4,13,0
1,33,4,14,0
1,33,4,15,0
1,33,4,16,0
1,33,4,17,0
1,33,4,18,0
1,33,4,19,0
1,33,4,20,0
1,33,4,21,0
1,33,4,22,0
1,33,4,23,0
1,33,4,24,0
1,33,4,25,0
1,33,4,26,0
1,33,4,27,0
1,33,4,28,0
1,33,4,29,0
1,33,4,30,0
1,33,4,31,0
1,33,4,32,0
1,33,5,0,118755
1,33,5,1,95004
1,33,5,2,21924
1,33,5,3,1624
1,33,5,4,29
1,33,5,5,0
1,33,5,6,0
1,33,5,7,0
1,33,5,8,0
1,33,5,9,0
1,33,5,10,0
1,33,5,11,0
1,33,5,12,0
1,33,5,13,0
1,33,5,14,0
1,33,5,15,0
1,33,5,16,0
1,33,5,17,0
1,33,5,18,0
1,33,5,19,0
1,33,5,20,0
1,33,5,21,0
1,33,5,22,0
1,33,5,23,0
