r,c,o,a,count
6,19,0,0,1
6,19,0,1,0
6,19,0,2,0
6,19,0,3,0
6,19,0,4,0
6,19,0,5,0
6,19,0,6,0
6,19,0,7,0
6,19,0,8,0
6,19,0,9,0
6,19,0,10,0
6,19,0,11,0
6,19,0,12,0
6,19,0,13,0
6,19,0,14,0
6,19,0,15,0
6,19,0,16,0
6,19,0,17,0
6,19,0,18,0
6,19,0,19,0
6,19,0,20,0
6,19,0,21,0
6,19,0,22,0
6,19,0,23,0
6,19,0,24,0
6,19,0,25,0
6,19,0,26,0
6,19,0,27,0
6,19,0,28,0
6,19,0,29,0
6,19,0,30,0
6,19,0,31,0
6,19,0,32,0
6,19,0,33,0
6,19,0,34,0
6,19,0,35,0
6,19,0,36,0
6,19,0,37,0
6,19,0,38,0
6,19,0,39,0
6,19,0,40,0
6,19,0,41,0
6,19,0,42,0
6,19,0,43,0
6,19,0,44,0
6,19,0,45,0
6,19,0,46,0
6,19,0,47,0
6,19,0,48,0
6,19,0,49,0
6,19,0,50,0
6,19,0,51,0
6,19,0,52,0
6,19,0,53,0
6,19,0,54,0
6,19,0,55,0
6,19,0,56,0
6,19,0,57,0
6,19,0,58,0
6,19,0,59,0
6,19,0,60,0
6,19,0,61,0
6,19,0,62,0
6,19,0,63,0
6,19,0,64,0
6,19,0,65,0
6,19,0,66,0
6,19,0,67,0
6,19,0,68,0
6,19,0,69,0
6,19,0,70,0
6,19,0,71,0
6,19,0,72,0
6,19,0,73,0
6,19,0,74,0
6,19,0,75,0
6,19,0,76,0
6,19,0,77,0
6,19,0,78,0
6,19,0,79,0
6,19,0,80,0
6,19,0,81,0
6,19,0,82,0
6,19,0,83,0
6,19,0,84,0
6,19,0,85,0
6,19,0,86,0
6,19,0,87,0
6,19,0,88,0
6,19,0,89,0
6,19,0,90,0
6,19,0,91,0
6,19,0,92,0
6,19,0,93,0
6,19,0,94,0
6,19,0,95,0
6,19,0,96,0
6,19,0,97,0
6,19,0,98,0
6,19,0,99,0
6,19,0,100,0
6,19,0,101,0
6,19,0,102,0
6,19,0,103,0
6,19,0,104,0
6,19,0,105,0
6,19,0,106,0
6,19,0,107,0
6,19,0,108,0
6,19,0,109,0
6,19,0,110,0
6,19,0,111,0
6,19,0,112,0
6,19,0,113,0
6,19,0,114,0
6,19,0,115,0
6,19,0,116,0
6,19,0,117,0
6,19,0,118,0
6,19,0,119,0
6,19,0,120,0
6,19,0,121,0
6,19,0,122,0
6,19,0,123,0
6,19,0,124,0
6,19,0,125,0
6,19,0,126,0
6,19,0,127,0
6,19,0,128,0
6,19,0,129,0
6,19,0,130,0
6,19,0,131,0
6,19,0,132,0
6,19,0,133,0
6,19,0,134,0
6,19,0,135,0
6,19,0,136,0
6,19,0,137,0
6,19,0,138,0
6,19,0,139,0
6,19,0,140,0
6,19,0,141,0
6,19,0,142,0
6,19,0,143,0
6,19,0,144,0
6,19,0,145,0
6,19,0,146,0
6,19,0,147,0
6,19,0,148,0
6,19,0,149,0
6,19,0,150,0
6,19,0,151,0
6,19,0,152,0
6,19,0,153,0
6,19,0,154,0
6,19,0,155,0
6,19,0,156,0
6,19,0,157,0
6,19,0,158,0
6,19,0,159,0
6,19,0,160,0
6,19,0,161,0
6,19,0,162,0
6,19,0,163,0
6,19,0,164,0
6,19,0,165,0
6,19,0,166,0
6,19,0,167,0
6,19,0,168,0
6,19,0,169,0
6,19,0,170,0
6,19,0,171,0
6,19,0,172,0
6,19,0,173,0
6,19,0,174,0
6,19,0,175,0
6,19,0,176,0
6,19,0,177,0
6,19,0,178,0
6,19,0,179,0
6,19,0,180,0
6,19,0,181,0
6,19,0,182,0
6,19,0,183,0
6,19,0,184,0
6,19,0,185,0
6,19,0,186,0
6,19,0,187,0
6,19,0,188,0
6,19,0,189,0
6,19,0,190,0
6,19,0,191,0
6,19,0,192,0
6,19,0,193,0
6,19,0,194,0
6,19,0,195,0
6,19,0,196,0
6,19,0,197,0
6,19,0,198,0
6,19,0,199,0
6,19,0,200,0
6,19,0,201,0
6,19,0,202,0
6,19,0,203,0
6,19,1,0,114
6,19,1,1,0
6,19,1,2,0
6,19,1,3,0
6,19,1,4,0
6,19,1,5,0
6,19,1,6,0
6,19,1,7,0
6,19,1,8,0
6,19,1,9,0
6,19,1,10,0
6,19,1,11,0
6,19,1,12,0
6,19,1,13,0
6,19,1,14,0
6,19,1,15,0
6,19,1,16,0
6,19,1,17,0
6,19,1,18,0
6,19,1,19,0
6,19,1,20,0
6,19,1,21,0
6,19,1,22,0
6,19,1,23,0
6,19,1,24,0
6,19,1,25,0
6,19,1,26,0
6,19,1,27,0
6,19,1,28,0
6,19,1,29,0
6,19,1,30,0
6,19,1,31,0
6,19,1,32,0
6,19,1,33,0
6,19,1,34,0
6,19,1,35,0
6,19,1,36,0
6,19,1,37,0
6,19,1,38,0
6,19,1,39,0
6,19,1,40,0
6,19,1,41,0
6,19,1,42,0
6,19,1,43,0
6,19,1,44,0
6,19,1,45,0
6,19,1,46,0
6,19,1,47,0
6,19,1,48,0
6,19,1,49,0
6,19,1,50,0
6,19,1,51,0
6,19,1,52,0
6,19,1,53,0
6,19,1,54,0
6,19,1,55,0
6,19,1,56,0
6,19,1,57,0
6,19,1,58,0
6,19,1,59,0
6,19,1,60,0
6,19,1,61,0
6,19,1,62,0
6,19,1,63,0
6,19,1,64,0
6,19,1,65,0
6,19,1,66,0
6,19,1,67,0
6,19,1,68,0
6,19,1,69,0
6,19,1,70,0
6,19,1,71,0
6,19,1,72,0
6,19,1,73,0
6,19,1,74,0
6,19,1,75,0
6,19,1,76,0
6,19,1,77,0
6,19,1,78,0
6,19,1,79,0
6,19,1,80,0
6,19,1,81,0
6,19,1,82,0
6,19,1,83,0
6,19,1,84,0
6,19,1,85,0
6,19,1,86,0
6,19,1,87,0
6,19,1,88,0
6,19,1,89,0
6,19,1,90,0
6,19,1,91,0
6,19,1,92,0
6,19,1,93,0
6,19,1,94,0
6,19,1,95,0
6,19,1,96,0
6,19,1,97,0
6,19,1,98,0
6,19,1,99,0
6,19,1,100,0
6,19,1,101,0
6,19,1,102,0
6,19,1,103,0
6,19,1,104,0
6,19,1,105,0
6,19,1,106,0
6,19,1,107,0
6,19,1,108,0
6,19,1,109,0
6,19,1,110,0
6,19,1,111,0
6,19,1,112,0
6,19,1,113,0
6,19,1,114,0
6,19,1,115,0
6,19,1,116,0
6,19,1,117,0
6,19,1,118,0
6,19,1,119,0
6,19,1,120,0
6,19,1,121,0
6,19,1,122,0
6,19,1,123,0
6,19,1,124,0
6,19,1,125,0
6,19,1,126,0
6,19,1,127,0
6,19,1,128,0
6,19,1,129,0
6,19,1,130,0
6,19,1,131,0
