r,c,o,a,count
2,19,0,0,1
2,19,0,1,0
2,19,0,2,0
2,19,0,3,0
2,19,0,4,0
2,19,0,5,0
2,19,0,6,0
2,19,0,7,0
2,19,0,8,0
2,19,0,9,0
2,19,0,10,0
2,19,0,11,0
2,19,0,12,0
2,19,0,13,0
2,19,0,14,0
2,19,0,15,0
2,19,0,16,0
2,19,0,17,0
2,19,0,18,0
2,19,0,19,0
2,19,0,20,0
2,19,0,21,0
2,19,0,22,0
2,19,0,23,0
2,19,0,24,0
2,19,0,25,0
2,19,0,26,0
2,19,0,27,0
2,19,0,28,0
2,19,0,29,0
2,19,0,30,0
2,19,0,31,0
2,19,0,32,0
2,19,0,33,0
2,19,0,34,0
2,19,0,35,0
2,19,0,36,0
2,19,0,37,0
2,19,0,38,0
2,19,0,39,0
2,19,0,40,0
2,19,0,41,0
2,19,0,42,0
2,19,0,43,0
2,19,0,44,0
2,19,0,45,0
2,19,0,46,0
2,19,0,47,0
2,19,0,48,0
2,19,0,49,0
2,19,0,50,0
2,19,0,51,0
2,19,0,52,0
2,19,0,53,0
2,19,0,54,0
2,19,0,55,0
2,19,1,0,38
2,19,1,1,0
2,19,1,2,0
2,19,1,3,0
2,19,1,4,0
2,19,1,5,0
2,19,1,6,0
2,19,1,7,0
2,19,1,8,0
2,19,1,9,0
2,19,1,10,0
2,19,1,11,0
2,19,1,12,0
2,19,1,13,0
2,19,1,14,0
2,19,1,15,0
2,19,1,16,0
2,19,1,17,0
2,19,1,18,0
2,19,1,19,0
2,19,1,20,0
2,19,1,21,0
2,19,1,22,0
2,19,1,23,0
2,19,1,24,0
2,19,1,25,0
2,19,1,26,0
2,19,1,27,0
2,19,1,28,0
2,19,1,29,0
2,19,1,30,0
2,19,1,31,0
2,19,1,32,0
2,19,1,33,0
2,19,1,34,0
2,19,1,35,0
2,19,1,36,0
2,19,1,37,0
2,19,1,38,0
2,19,1,39,0
2,19,1,40,0
2,19,1,41,0
2,19,1,42,0
2,19,1,43,0
2,19,1,44,0
2,19,1,45,0
2,19,1,46,0
2,19,1,47,0
2,19,1,48,0
2,19,1,49,0
2,19,1,50,0
2,19,1,51,0
2,19,1,52,0
2,19,1,53,0
2,19,1,54,0
2,19,1,55,0
2,19,2,0,648
2,19,2,1,55
2,19,2,2,0
2,19,2,3,0
2,19,2,4,0
2,19,2,5,0
2,19,2,6,0
2,19,2,7,0
2,19,2,8,0
2,19,2,9,0
2,19,2,10,0
2,19,2,11,0
2,19,2,12,0
2,19,2,13,0
2,19,2,14,0
2,19,2,15,0
2,19,2,16,0
2,19,2,17,0
2,19,2,18,0
2,19,2,19,0
2,19,2,20,0
2,19,2,21,0
2,19,2,22,0
2,19,2,23,0
2,19,2,24,0
2,19,2,25,0
2,19,2,26,0
2,19,2,27,0
2,19,2,28,0
2,19,2,29,0
2,19,2,30,0
2,19,2,31,0
2,19,2,32,0
2,19,2,33,0
2,19,2,34,0
2,19,2,35,0
2,19,2,36,0
2,19,2,37,0
2,19,2,38,0
2,19,2,39,0
2,19,2,40,0
2,19,2,41,0
2,19,2,42,0
2,19,2,43,0
2,19,2,44,0
2,19,2,45,0
2,19,2,46,0
2,19,2,47,0
2,19,2,48,0
2,19,2,49,0
2,19,2,50,0
2,19,2,51,0
2,19,2,52,0
2,19,2,53,0
2,19,2,54,0
2,19,2,55,0
2,19,3,0,6562
2,19,3,1,1768
2,19,3,2,106
2,19,3,3,0
2,19,3,4,0
2,19,3,5,0
2,19,3,6,0
2,19,3,7,0
2,19,3,8,0
2,19,3,9,0
2,19,3,10,0
2,19,3,11,0
2,19,3,12,0
2,19,3,13,0
2,19,3,14,0
2,19,3,15,0
2,19,3,16,0
2,19,3,17,0
2,19,3,18,0
2,19,3,19,0
2,19,3,20,0
2,19,3,21,0
2,19,3,22,0
2,19,3,23,0
2,19,3,24,0
2,19,3,25,0
2,19,3,26,0
2,19,3,27,0
2,19,3,28,0
2,19,3,29,0
2,19,3,30,0
2,19,3,31,0
2,19,3,32,0
2,19,3,33,0
2,19,3,34,0
2,19,3,35,0
2,19,3,36,0
2,19,3,37,0
2,19,3,38,0
2,19,3,39,0
2,19,3,40,0
2,19,3,41,0
2,19,3,42,0
2,19,3,43,0
2,19,3,44,0
2,19,3,45,0
2,19,3,46,0
2,19,3,47,0
2,19,3,48,0
2,19,3,49,0
2,19,3,50,0
2,19,3,51,0
2,19,3,52,0
