r,c,o,a,count
5,6,0,0,1
5,6,0,1,0
5,6,0,2,0
5,6,0,3,0
5,6,0,4,0
5,6,0,5,0
5,6,0,6,0
5,6,0,7,0
5,6,0,8,0
5,6,0,9,0
5,6,0,10,0
5,6,0,11,0
5,6,0,12,0
5,6,0,13,0
5,6,0,14,0
5,6,0,15,0
5,6,0,16,0
5,6,0,17,0
5,6,0,18,0
5,6,0,19,0
5,6,0,20,0
5,6,0,21,0
5,6,0,22,0
5,6,0,23,0
5,6,0,24,0
5,6,0,25,0
5,6,0,26,0
5,6,0,27,0
5,6,0,28,0
5,6,0,29,0
5,6,0,30,0
5,6,0,31,0
5,6,0,32,0
5,6,0,33,0
5,6,0,34,0
5,6,0,35,0
5,6,0,36,0
5,6,0,37,0
5,6,0,38,0
5,6,0,39,0
5,6,0,40,0
5,6,0,41,0
5,6,0,42,0
5,6,0,43,0
5,6,0,44,0
5,6,0,45,0
5,6,0,46,0
5,6,0,47,0
5,6,0,48,0
5,6,0,49,0
5,6,1,0,30
5,6,1,1,0
5,6,1,2,0
5,6,1,3,0
5,6,1,4,0
5,6,1,5,0
5,6,1,6,0
5,6,1,7,0
5,6,1,8,0
5,6,1,9,0
5,6,1,10,0
5,6,1,11,0
5,6,1,12,0
5,6,1,13,0
5,6,1,14,0
5,6,1,15,0
5,6,1,16,0
5,6,1,17,0
5,6,1,18,0
5,6,1,19,0
5,6,1,20,0
5,6,1,21,0
5,6,1,22,0
5,6,1,23,0
5,6,1,24,0
5,6,1,25,0
5,6,1,26,0
5,6,1,27,0
5,6,1,28,0
5,6,1,29,0
5,6,1,30,0
5,6,1,31,0
5,6,1,32,0
5,6,1,33,0
5,6,1,34,0
5,6,1,35,0
5,6,1,36,0
5,6,1,37,0
5,6,1,38,0
5,6,1,39,0
5,6,1,40,0
5,6,1,41,0
5,6,1,42,0
5,6,1,43,0
5,6,1,44,0
5,6,1,45,0
5,6,1,46,0
5,6,1,47,0
5,6,1,48,0
5,6,1,49,0
5,6,2,0,386
5,6,2,1,49
5,6,2,2,0
5,6,2,3,0
5,6,2,4,0
5,6,2,5,0
5,6,2,6,0
5,6,2,7,0
5,6,2,8,0
5,6,2,9,0
5,6,2,10,0
5,6,2,11,0
5,6,2,12,0
5,6,2,13,0
5,6,2,14,0
5,6,2,15,0
5,6,2,16,0
5,6,2,17,0
5,6,2,18,0
5,6,2,19,0
5,6,2,20,0
5,6,2,21,0
5,6,2,22,0
5,6,2,23,0
