r,c,o,a,count
5,22,0,0,1
5,22,0,1,0
5,22,0,2,0
5,22,0,3,0
5,22,0,4,0
5,22,0,5,0
5,22,0,6,0
5,22,0,7,0
5,22,0,8,0
5,22,0,9,0
5,22,0,10,0
5,22,0,11,0
5,22,0,12,0
5,22,0,13,0
5,22,0,14,0
5,22,0,15,0
5,22,0,16,0
5,22,0,17,0
5,22,0,18,0
5,22,0,19,0
5,22,0,20,0
5,22,0,21,0
5,22,0,22,0
5,22,0,23,0
5,22,0,24,0
5,22,0,25,0
5,22,0,26,0
5,22,0,27,0
5,22,0,28,0
5,22,0,29,0
5,22,0,30,0
5,22,0,31,0
5,22,0,32,0
5,22,0,33,0
5,22,0,34,0
5,22,0,35,0
5,22,0,36,0
5,22,0,37,0
5,22,0,38,0
5,22,0,39,0
5,22,0,40,0
5,22,0,41,0
5,22,0,42,0
5,22,0,43,0
5,22,0,44,0
5,22,0,45,0
5,22,0,46,0
5,22,0,47,0
5,22,0,48,0
5,22,0,49,0
5,22,0,50,0
5,22,0,51,0
5,22,0,52,0
5,22,0,53,0
5,22,0,54,0
5,22,0,55,0
5,22,0,56,0
5,22,0,57,0
5,22,0,58,0
5,22,0,59,0
5,22,0,60,0
5,22,0,61,0
5,22,0,62,0
5,22,0,63,0
5,22,0,64,0
5,22,0,65,0
5,22,0,66,0
5,22,0,67,0
5,22,0,68,0
5,22,0,69,0
5,22,0,70,0
5,22,0,71,0
5,22,0,72,0
5,22,0,73,0
5,22,0,74,0
5,22,0,75,0
5,22,0,76,0
5,22,0,77,0
5,22,0,78,0
5,22,0,79,0
5,22,0,80,0
5,22,0,81,0
5,22,0,82,0
5,22,0,83,0
5,22,0,84,0
5,22,0,85,0
5,22,0,86,0
5,22,0,87,0
5,22,0,88,0
5,22,0,89,0
5,22,0,90,0
5,22,0,91,0
5,22,0,92,0
5,22,0,93,0
5,22,0,94,0
5,22,0,95,0
5,22,0,96,0
5,22,0,97,0
5,22,0,98,0
5,22,0,99,0
5,22,0,100,0
5,22,0,101,0
5,22,0,102,0
5,22,0,103,0
5,22,0,104,0
5,22,0,105,0
5,22,0,106,0
5,22,0,107,0
5,22,0,108,0
5,22,0,109,0
5,22,0,110,0
5,22,0,111,0
5,22,0,112,0
5,22,0,113,0
5,22,0,114,0
5,22,0,115,0
5,22,0,116,0
5,22,0,117,0
5,22,0,118,0
5,22,0,119,0
5,22,0,120,0
5,22,0,121,0
5,22,0,122,0
5,22,0,123,0
5,22,0,124,0
5,22,0,125,0
5,22,0,126,0
5,22,0,127,0
5,22,0,128,0
5,22,0,129,0
5,22,0,130,0
5,22,0,131,0
5,22,0,132,0
5,22,0,133,0
5,22,0,134,0
5,22,0,135,0
5,22,0,136,0
5,22,0,137,0
5,22,0,138,0
5,22,0,139,0
5,22,0,140,0
5,22,0,141,0
5,22,0,142,0
5,22,0,143,0
5,22,0,144,0
5,22,0,145,0
5,22,0,146,0
5,22,0,147,0
5,22,0,148,0
5,22,0,149,0
5,22,0,150,0
5,22,0,151,0
5,22,0,152,0
5,22,0,153,0
5,22,0,154,0
5,22,0,155,0
5,22,0,156,0
5,22,0,157,0
5,22,0,158,0
5,22,0,159,0
5,22,0,160,0
5,22,0,161,0
5,22,0,162,0
5,22,0,163,0
5,22,0,164,0
5,22,0,165,0
5,22,0,166,0
5,22,0,167,0
5,22,0,168,0
5,22,0,169,0
5,22,0,170,0
5,22,0,171,0
5,22,0,172,0
5,22,0,173,0
5,22,0,174,0
5,22,0,175,0
5,22,0,176,0
5,22,0,177,0
5,22,0,178,0
5,22,0,179,0
5,22,0,180,0
5,22,0,181,0
5,22,0,182,0
5,22,0,183,0
5,22,0,184,0
5,22,0,185,0
5,22,0,186,0
5,22,0,187,0
5,22,0,188,0
5,22,0,189,0
5,22,0,190,0
5,22,0,191,0
5,22,0,192,0
5,22,0,193,0
5,22,1,0,110
5,22,1,1,0
