r,c,o,a,count
3,33,0,0,1
3,33,0,1,0
3,33,0,2,0
3,33,0,3,0
3,33,0,4,0
3,33,0,5,0
3,33,0,6,0
3,33,0,7,0
3,33,0,8,0
3,33,0,9,0
3,33,0,10,0
3,33,0,11,0
3,33,0,12,0
3,33,0,13,0
3,33,0,14,0
3,33,0,15,0
3,33,0,16,0
3,33,0,17,0
3,33,0,18,0
3,33,0,19,0
3,33,0,20,0
3,33,0,21,0
3,33,0,22,0
3,33,0,23,0
3,33,0,24,0
3,33,0,25,0
3,33,0,26,0
3,33,0,27,0
3,33,0,28,0
3,33,0,29,0
3,33,0,30,0
3,33,0,31,0
3,33,0,32,0
3,33,0,33,0
3,33,0,34,0
3,33,0,35,0
3,33,0,36,0
3,33,0,37,0
3,33,0,38,0
3,33,0,39,0
3,33,0,40,0
3,33,0,41,0
3,33,0,42,0
3,33,0,43,0
3,33,0,44,0
3,33,0,45,0
3,33,0,46,0
3,33,0,47,0
3,33,0,48,0
3,33,0,49,0
3,33,0,50,0
3,33,0,51,0
3,33,0,52,0
3,33,0,53,0
3,33,0,54,0
3,33,0,55,0
3,33,0,56,0
3,33,0,57,0
3,33,0,58,0
3,33,0,59,0
3,33,0,60,0
3,33,0,61,0
3,33,0,62,0
3,33,0,63,0
3,33,0,64,0
3,33,0,65,0
3,33,0,66,0
3,33,0,67,0
3,33,0,68,0
3,33,0,69,0
3,33,0,70,0
3,33,0,71,0
3,33,0,72,0
3,33,0,73,0
3,33,0,74,0
3,33,0,75,0
3,33,0,76,0
3,33,0,77,0
3,33,0,78,0
3,33,0,79,0
3,33,0,80,0
3,33,0,81,0
3,33,0,82,0
3,33,0,83,0
3,33,0,84,0
3,33,0,85,0
3,33,0,86,0
3,33,0,87,0
3,33,0,88,0
3,33,0,89,0
3,33,0,90,0
3,33,0,91,0
3,33,0,92,0
3,33,0,93,0
3,33,0,94,0
3,33,0,95,0
3,33,0,96,0
3,33,0,97,0
3,33,0,98,0
3,33,0,99,0
3,33,0,100,0
3,33,0,101,0
3,33,0,102,0
3,33,0,103,0
3,33,0,104,0
3,33,0,105,0
3,33,0,106,0
3,33,0,107,0
3,33,0,108,0
3,33,0,109,0
3,33,0,110,0
3,33,0,111,0
3,33,0,112,0
3,33,0,113,0
3,33,0,114,0
3,33,0,115,0
3,33,0,116,0
3,33,0,117,0
3,33,0,118,0
3,33,0,119,0
3,33,0,120,0
3,33,0,121,0
3,33,0,122,0
3,33,0,123,0
3,33,0,124,0
3,33,0,125,0
3,33,0,126,0
3,33,0,127,0
3,33,0,128,0
3,33,0,129,0
3,33,0,130,0
3,33,0,131,0
3,33,0,132,0
3,33,0,133,0
3,33,0,134,0
3,33,0,135,0
3,33,0,136,0
3,33,0,137,0
3,33,0,138,0
3,33,0,139,0
3,33,0,140,0
3,33,0,141,0
3,33,0,142,0
3,33,0,143,0
3,33,0,144,0
3,33,0,145,0
3,33,0,146,0
3,33,0,147,0
3,33,0,148,0
3,33,0,149,0
3,33,0,150,0
3,33,0,151,0
3,33,0,152,0
3,33,0,153,0
3,33,0,154,0
3,33,0,155,0
3,33,0,156,0
3,33,0,157,0
3,33,0,158,0
3,33,0,159,0
3,33,0,160,0
3,33,0,161,0
3,33,0,162,0
3,33,1,0,99
3,33,1,1,0
3,33,1,2,0
3,33,1,3,0
3,33,1,4,0
3,33,1,5,0
3,33,1,6,0
3,33,1,7,0
3,33,1,8,0
3,33,1,9,0
3,33,1,10,0
3,33,1,11,0
3,33,1,12,0
3,33,1,13,0
3,33,1,14,0
3,33,1,15,0
3,33,1,16,0
3,33,1,17,0
3,33,1,18,0
3,33,1,19,0
3,33,1,20,0
3,33,1,21,0
3,33,1,22,0
3,33,1,23,0
3,33,1,24,0
3,33,1,25,0
3,33,1,26,0
3,33,1,27,0
3,33,1,28,0
3,33,1,29,0
3,33,1,30,0
3,33,1,31,0
3,33,1,32,0
3,33,1,33,0
3,33,1,34,0
3,33,1,35,0
3,33,1,36,0
3,33,1,37,0
3,33,1,38,0
3,33,1,39,0
3,33,1,40,0
3,33,1,41,0
3,33,1,42,0
3,33,1,43,0
3,33,1,44,0
3,33,1,45,0
3,33,1,46,0
3,33,1,47,0
3,33,1,48,0
3,33,1,49,0
3,33,1,50,0
3,33,1,51,0
3,33,1,52,0
3,33,1,53,0
3,33,1,54,0
3,33,1,55,0
3,33,1,56,0
3,33,1,57,0
3,33,1,58,0
3,33,1,59,0
3,33,1,60,0
3,33,1,61,0
3,33,1,62,0
3,33,1,63,0
3,33,1,64,0
3,33,1,65,0
3,33,1,66,0
3,33,1,67,0
3,33,1,68,0
3,33,1,69,0
3,33,1,70,0
3,33,1,71,0
3,33,1,72,0
3,33,1,73,0
3,33,1,74,0
3,33,1,75,0
3,33,1,76,0
3,33,1,77,0
3,33,1,78,0
3,33,1,79,0
3,33,1,80,0
3,33,1,81,0
3,33,1,82,0
3,33,1,83,0
3,33,1,84,0
3,33,1,85,0
3,33,1,86,0
3,33,1,87,0
3,33,1,88,0
3,33,1,89,0
3,33,1,90,0
3,33,1,91,0
3,33,1,92,0
3,33,1,93,0
3,33,1,94,0
3,33,1,95,0
3,33,1,96,0
3,33,1,97,0
3,33,1,98,0
3,33,1,99,0
3,33,1,100,0
3,33,1,101,0
3,33,1,102,0
3,33,1,103,0
3,33,1,104,0
3,33,1,105,0
3,33,1,106,0
3,33,1,107,0
3,33,1,108,0
3,33,1,109,0
3,33,1,110,0
3,33,1,111,0
3,33,1,112,0
3,33,1,113,0
3,33,1,114,0
3,33,1,115,0
3,33,1,116,0
3,33,1,117,0
3,33,1,118,0
3,33,1,119,0
3,33,1,120,0
3,33,1,121,0
3,33,1,122,0
3,33,1,123,0
3,33,1,124,0
3,33,1,125,0
3,33,1,126,0
3,33,1,127,0
3,33,1,128,0
3,33,1,129,0
3,33,1,130,0
3,33,1,131,0
3,33,1,132,0
3,33,1,133,0
3,33,1,134,0
3,33,1,135,0
3,33,1,136,0
3,33,1,137,0
3,33,1,138,0
3,33,1,139,0
3,33,1,140,0
3,33,1,141,0
3,33,1,142,0
3,33,1,143,0
3,33,1,144,0
3,33,1,145,0
3,33,1,146,0
3,33,1,147,0
3,33,1,148,0
3,33,1,149,0
3,33,1,150,0
3,33,1,151,0
3,33,1,152,0
3,33,1,153,0
3,33,1,154,0
3,33,1,155,0
3,33,1,156,0
3,33,1,157,0
3,33,1,158,0
3,33,1,159,0
3,33,1,160,0
3,33,1,161,0
3,33,1,162,0
3,33,2,0,4689
3,33,2,1,162
3,33,2,2,0
3,33,2,3,0
3,33,2,4,0
3,33,2,5,0
3,33,2,6,0
3,33,2,7,0
3,33,2,8,0
3,33,2,9,0
3,33,2,10,0
3,33,2,11,0
3,33,2,12,0
3,33,2,13,0
3,33,2,14,0
3,33,2,15,0
3,33,2,16,0
3,33,2,17,0
3,33,2,18,0
3,33,2,19,0
3,33,2,20,0
3,33,2,21,0
3,33,2,22,0
3,33,2,23,0
3,33,2,24,0
3,33,2,25,0
3,33,2,26,0
3,33,2,27,0
3,33,2,28,0
3,33,2,29,0
3,33,2,30,0
3,33,2,31,0
3,33,2,32,0
3,33,2,33,0
3,33,2,34,0
3,33,2,35,0
3,33,2,36,0
3,33,2,37,0
3,33,2,38,0
3,33,2,39,0
3,33,2,40,0
3,33,2,41,0
3,33,2,42,0
3,33,2,43,0
3,33,2,44,0
3,33,2,45,0
3,33,2,46,0
3,33,2,47,0
3,33,2,48,0
3,33,2,49,0
3,33,2,50,0
3,33,2,51,0
3,33,2,52,0
3,33,2,53,0
3,33,2,54,0
3,33,2,55,0
3,33,2,56,0
3,33,2,57,0
3,33,2,58,0
3,33,2,59,0
3,33,2,60,0
3,33,2,61,0
3,33,2,62,0
3,33,2,63,0
3,33,2,64,0
3,33,2,65,0
3,33,2,66,0
3,33,2,67,0
3,33,2,68,0
3,33,2,69,0
3,33,2,70,0
3,33,2,71,0
3,33,2,72,0
3,33,2,73,0
3,33,2,74,0
3,33,2,75,0
3,33,2,76,0
3,33,2,77,0
3,33,2,78,0
3,33,2,79,0
3,33,2,80,0
3,33,2,81,0
3,33,2,82,0
3,33,2,83,0
3,33,2,84,0
3,33,2,85,0
3,33,2,86,0
3,33,2,87,0
3,33,2,88,0
3,33,2,89,0
3,33,2,90,0
3,33,2,91,0
3,33,2,92,0
3,33,2,93,0
3,33,2,94,0
3,33,2,95,0
3,33,2,96,0
3,33,2,97,0
3,33,2,98,0
3,33,2,99,0
3,33,2,100,0
3,33,2,101,0
3,33,2,102,0
3,33,2,103,0
3,33,2,104,0
3,33,2,105,0
3,33,2,106,0
3,33,2,107,0
3,33,2,108,0
3,33,2,109,0
3,33,2,110,0
3,33,2,111,0
3,33,2,112,0
3,33,2,113,0
3,33,2,114,0
3,33,2,115,0
3,33,2,116,0
3,33,2,117,0
3,33,2,118,0
3,33,2,119,0
3,33,2,120,0
3,33,2,121,0
3,33,2,122,0
3,33,2,123,0
3,33,2,124,0
3,33,2,125,0
3,33,2,126,0
3,33,2,127,0
3,33,2,128,0
3,33,2,129,0
3,33,2,130,0
3,33,2,131,0
3,33,2,132,0
3,33,2,133,0
3,33,2,134,0
3,33,2,135,0
3,33,2,136,0
3,33,2,137,0
3,33,2,138,0
3,33,2,139,0
3,33,2,140,0
3,33,2,141,0
3,33,2,142,0
3,33,2,143,0
3,33,2,144,0
3,33,2,145,0
3,33,2,146,0
3,33,2,147,0
3,33,2,148,0
3,33,2,149,0
3,33,2,150,0
3,33,2,151,0
3,33,2,152,0
3,33,2,153,0
3,33,2,154,0
3,33,2,155,0
3,33,2,156,0
3,33,2,157,0
3,33,2,158,0
3,33,2,159,0
3,33,2,160,0
3,33,2,161,0
3,33,2,162,0
3,33,3,0,141517
3,33,3,1,14950
3,33,3,2,382
3,33,3,3,0
3,33,3,4,0
3,33,3,5,0
3,33,3,6,0
3,33,3,7,0
3,33,3,8,0
3,33,3,9,0
3,33,3,10,0
3,33,3,11,0
3,33,3,12,0
3,33,3,13,0
3,33,3,14,0
3,33,3,15,0
3,33,3,16,0
3,33,3,17,0
3,33,3,18,0
3,33,3,19,0
3,33,3,20,0
3,33,3,21,0
3,33,3,22,0
3,33,3,23,0
3,33,3,24,0
3,33,3,25,0
3,33,3,26,0
3,33,3,27,0
3,33,3,28,0
3,33,3,29,0
3,33,3,30,0
3,33,3,31,0
3,33,3,32,0
3,33,3,33,0
3,33,3,34,0
3,33,3,35,0
3,33,3,36,0
3,33,3,37,0
3,33,3,38,0
3,33,3,39,0
3,33,3,40,0
3,33,3,41,0
3,33,3,42,0
3,33,3,43,0
3,33,3,44,0
3,33,3,45,0
3,33,3,46,0
3,33,3,47,0
3,33,3,48,0
3,33,3,49,0
3,33,3,50,0
3,33,3,51,0
3,33,3,52,0
3,33,3,53,0
3,33,3,54,0
3,33,3,55,0
3,33,3,56,0
3,33,3,57,0
3,33,3,58,0
3,33,3,59,0
3,33,3,60,0
3,33,3,61,0
3,33,3,62,0
3,33,3,63,0
3,33,3,64,0
3,33,3,65,0
3,33,3,66,0
3,33,3,67,0
3,33,3,68,0
3,33,3,69,0
3,33,3,70,0
3,33,3,71,0
3,33,3,72,0
3,33,3,73,0
3,33,3,74,0
3,33,3,75,0
3,33,3,76,0
3,33,3,77,0
3,33,3,78,0
3,33,3,79,0
3,33,3,80,0
3,33,3,81,0
3,33,3,82,0
3,33,3,83,0
3,33,3,84,0
3,33,3,85,0
3,33,3,86,0
3,33,3,87,0
3,33,3,88,0
3,33,3,89,0
3,33,3,90,0
3,33,3,91,0
3,33,3,92,0
3,33,3,93,0
3,33,3,94,0
3,33,3,95,0
3,33,3,96,0
3,33,3,97,0
3,33,3,98,0
3,33,3,99,0
3,33,3,100,0
3,33,3,101,0
3,33,3,102,0
3,33,3,103,0
3,33,3,104,0
3,33,3,105,0
3,33,3,106,0
3,33,3,107,0
3,33,3,108,0
3,33,3,109,0
3,33,3,110,0
3,33,3,111,0
3,33,3,112,0
3,33,3,113,0
3,33,3,114,0
3,33,3,115,0
3,33,3,116,0
3,33,3,117,0
3,33,3,118,0
3,33,3,119,0
3,33,3,120,0
3,33,3,121,0
3,33,3,122,0
3,33,3,123,0
3,33,3,124,0
3,33,3,125,0
3,33,3,126,0
3,33,3,127,0
3,33,3,128,0
3,33,3,129,0
3,33,3,130,0
3,33,3,131,0
3,33,3,132,0
3,33,3,133,0
3,33,3,134,0
3,33,3,135,0
3,33,3,136,0
3,33,3,137,0
3,33,3,138,0
3,33,3,139,0
3,33,3,140,0
3,33,3,141,0
3,33,3,142,0
3,33,3,143,0
3,33,3,144,0
3,33,3,145,0
3,33,3,146,0
3,33,3,147,0
3,33,3,148,0
3,33,3,149,0
3,33,3,150,0
3,33,3,151,0
3,33,3,152,0
3,33,3,153,0
3,33,3,154,0
3,33,3,155,0
3,33,3,156,0
3,33,3,157,0
3,33,3,158,0
3,33,3,159,0
3,33,3,160,0
3,33,3,161,0
3,33,3,162,0
3,33,4,0,3058401
3,33,4,1,658648
3,33,4,2,46421
3,33,4,3,842
3,33,4,4,64
3,33,4,5,0
3,33,4,6,0
3,33,4,7,0
3,33,4,8,0
3,33,4,9,0
3,33,4,10,0
3,33,4,11,0
3,33,4,12,0
3,33,4,13,0
3,33,4,14,0
3,33,4,15,0
3,33,4,16,0
3,33,4,17,0
3,33,4,18,0
3,33,4,19,0
3,33,4,20,0
3,33,4,21,0
3,33,4,22,0
3,33,4,23,0
3,33,4,24,0
3,33,4,25,0
3,33,4,26,0
3,33,4,27,0
3,33,4,28,0
3,33,4,29,0
3,33,4,30,0
3,33,4,31,0
3,33,4,32,0
3,33,4,33,0
3,33,4,34,0
3,33,4,35,0
3,33,4,36,0
3,33,4,37,0
3,33,4,38,0
3,33,4,39,0
3,33,4,40,0
3,33,4,41,0
3,33,4,42,0
3,33,4,43,0
3,33,4,44,0
3,33,4,45,0
3,33,4,46,0
3,33,4,47,0
3,33,4,48,0
3,33,4,49,0
